author,date,review,score,titre,origine
xzeburx,02-12-2017,"This is in every sense of the word, an amazing game. I've played countless games across all genres and i'm finding it easier and easier to say with more confidence that this is the best game i've ever played. it's just incredibly fun and diverse.",10,ZELDA BOTW,METACRITIC
Charles_Snippy,01-11-2017,"Holy sh*t is this game amazing. I've put 300+ hours into this game on my Switch. as a long time Zelda fan, this game, after Ocarina of time is my favorite game of all time. the sense of adventure in this game is so captivating.
2 of my friends who both are PC-gamers tried my Switch for a couple of hours, after those two hours of playing Breath of the wild, they decided that they were going to buy a switch.
The Story, the music, the visuals, the everything is amazing!",10,ZELDA BOTW,METACRITIC
Neon_Icarus,11-12-2017,One of the very best games of the last few gens. Don't trust the negative reviews. They're purely politics. Reinvents the Zelda series and the action adventure genre at the same time.,10,ZELDA BOTW,METACRITIC
guitarfred,13-09-2019,"So far, I have enjoyed everything that bears the name Zelda, and completely, in some cases even on several occasions
played through. With one exception ... Breath of the Wild. I liked a lot of elements, like the endurance system or the open design of the world very well. Also that finally voice output is available. But the design decision of the ever-breaking weapons and shields hit my head. Also, I was a lot too repetitive, and the story is as exciting as unsalted soup! I could even guess the boss after the first minute (irony off)",5,ZELDA BOTW,METACRITIC
tobiaschan,17-11-2017,"This game is just wonderful... In my opinion, I think this game is perfect. The starting of the game just made me feel excited, I cannot explain how good it is... Once you buy the game, I believe you will agree to me. To those who gave negative score, I am quite sure they raged because the game is too hard... Since this is a open world game, I think it makes sense for putting some extremely dangerous monsters in some places. This will increase the curiosity of the players. But if you attempt to fight them, get ready to die. If you are not ready, then train yourself up! I saw a lot of player rage on this game and gave a bad score on this because he cannot defeat a monster. This made me upset because this game's loading screen already told you that if you struggle on fighting some kind of monster, train yourself up. I kind of got mad because I saw a lot of bad score with this kind of reason. I hope the DLC pack 2 will make this game even more fun! :)",10,ZELDA BOTW,METACRITIC
tima26tl,05-03-2019,"It was my first Nintendo game ever, and I need to say: if this what Nintendo fans call 10/10, I really feel bad about them. Almost all negative stuff that I heard about Nintendo games appeared to be true....

Fighting 1/3- at the begging was feeling good but after some time it started to feel repetitive and not deep enough, and the same types of enemies was making it just worse...

Graphics 2/2- since it is Nintendo game I was ready that this game has its own style.

Music 1/1- music was good enough to get fool credit.

Mane quest and side ones( by main quest I mean the main story line) 1/4- at the beginning seems that it has great potential... but it appears to be extremely boring and repetitive, dungeons were simple and and repetitive at some point, I stoped following the main story after 10 hours of game play bcs it seemed so badly made. About side quests I don't want even to talk....",5,ZELDA BOTW,METACRITIC
maki12345,10-12-2017,Best game on the switch.Sry i wanted to say on every console.This game and super mario odyssey are the best ganes i have ever seen in my life.Must have!!!,10,ZELDA BOTW,METACRITIC
Ryuail,01-02-2020,"If you're craving an adventure, it would be hard to go wrong with this one.

Combat is kinda awkward, so I found myself playing more as an archer than a swordsman.
But the world is so lovely, and the soundtrack is a beautiful piano affair that punctuates the quiet peace of a world undisturbed.",8,ZELDA BOTW,METACRITIC
ZacFry,20-11-2017,"Breath of the Wild is yet another series-turned-RPG game that has some of the best exploration aspects ever put into a video game. The score is great, and the mechanics are innovative, but the game is deeply let down by a lackluster plot and world. The game is always verging on boring, as the entire map is an empty sandbox with hardly any characters, and the story is nonexistent. Despite these major flaws, BotW ranks up there with the best of the series.",8,ZELDA BOTW,METACRITIC
Cos32,19-12-2017,"Un mundo inmenso ,maravillosos gráficos sobretodo en portátil,las horas se pasan volando jugando a esta virguería,lo recomiendo a ojos cerrados , Excelente juego , merecido el goty.",10,ZELDA BOTW,METACRITIC
DBZelda2017,26-11-2017,"This is by far the best switch game, even surpassing mario odyssey and is my second favorite game of all time after the Legend of Zelda: Ocarina of Time",10,ZELDA BOTW,METACRITIC
Funtemmie,27-11-2017,Best Zelda game yet. Its good. I mean its got mediocre story but that doesn't matter when its got a thousand mansions worth of gameplay packed into it. I mean bosses suck... the dungeons also suck... but it makes up for that with the rest of the game. If you have a switch and not this you have no idea what you are doing with yourself.,10,ZELDA BOTW,METACRITIC
MrBungle5,28-11-2017,While all Zelda games are great this one is flawless. The freedom to just explore the world and find your own way is awesome. The controls are the best. I really like the cut scenes and voice acting as well. I will be playing this for years to come.,10,ZELDA BOTW,METACRITIC
Kugihot,29-11-2017,"Ok lets get down to the point:
Music: Not enough, but when there is its so peaceful and fits with the soft exploration. The battle music is frenzied like a real battle. YOU are the explorer
Story: Reminds me of the roots of Zelda. Very simplistic with little hints of story here and there.
Gameplay: So fun I could play with it for days.
Breaking Weapons: I get too attached to them sometimes. I learned how to part
Charm: Gosh
Cuckoos: Lol
Final Boss: Meh
Thunder Divine Beast: Meher
All 120 Shrines: Meh, but I got something to brag about
All Korok Seeds: Mehist....",10,ZELDA BOTW,METACRITIC
tacosta,02-12-2017,"Trilha sonora excelente, jogabilidade muito boa, gráfico ótimo, levando em consideração da limitação do console, e história muito boa. O único defeito é ter poucas opções de idiomas para áudio e legenda.",10,ZELDA BOTW,METACRITIC
yodef682,19-12-2017,"Después de jugar 250 horas puedo decir que el juego es maravilloso: La historia, los gráficos, la música, los personajes y el estilo artístico es genial. Obviamente no es perfecto por ejemplo el jefe final no es lo suficientemente épico para terminar esta gran aventura pero por el otro lado los pocos errores que hay, en vez de estropearte la partida te parecen graciosos y los quieres ver para reírte. Morir no es frustrante (a no ser que no hayas guardado la partida en 30 minutos ¡pero eso es imposible por el auto guardado!) las armas son lo suficientemente durareras para que no te quejes de que aguantan poco, pero lo suficientemente blandas para que no las cojas cariño. Y sin duda lo mejor de todo es que en 250 horas de juego aun tengo mucho por descubrir.
Actualización después de 2 meses: Lo he vuelto a jugar con mi cuenta principal y acabo de descusbrir que aún no lo he descubierto todo y aún hay cosas divertidas que hacer y sobre todo con el DLC 2
Advertencia: el juego puede causar adiccion.",10,ZELDA BOTW,METACRITIC
haviluki,03-12-2017,"Es un juego de 10 la única pega que le pongo es que la historia y/o narrativa es de suspenso y a mi personalmente en esta clase de juegos es un apartado importante, todo lo demás perfecto ......va a ser difícil desbancar al the witcher 3 que sigue siendo el rey.",8,ZELDA BOTW,METACRITIC
foolishgenius,03-12-2017,"Amazing game, fantastic gaming experience.
We can see the beauty of this game from every single conversation with NPC, every riddle, every detail of it.",10,ZELDA BOTW,METACRITIC
Jmv0ex,03-12-2017,"What a amazing adventure! Played and beat the game in about 154hrs, could not stop playing. Most def a game to have! The story line amd art style of this game is fantastic and will keep you wanting more.",10,ZELDA BOTW,METACRITIC
TheLinkFanboySS,04-12-2017,"Amazing game, a truly spectacular treat. Breath of the wild merges near perfect open world concept and the classic Zelda formula, if you are hesitant on buying a switch, don't be as this game is sure to give you at least 100-200 hour of pure gaming joy, the physics is wonderful, the story moving and it is a guaranteed experience for all.",10,ZELDA BOTW,METACRITIC
999,06-12-2017,"This game takes everything that made other Zelda games fun and concentrates it. While some of the other Zelda games have left me wondering ""Do I like the game, or just the story of the game"", Breath of the Wild gives you a breath of fresh air, leaving the player to enjoy the game only as much as they want to. It's a game whose entire directive is for the player to explore their curiosity, giving you plenty of vectors for that. Exploring the vast expanse of a post apocalyptic Hyrule I found myself on far more than 1 occasion wondering ""what's at the top of this"" or ""what's down here"" only to be surprised by and gifted with a korok seed, ancient ruins, a hotspring in the middle of some wintery mountains, or a beautiful sight of hyrule. This is a game that uses towers to unlock map locations, however the beauty of its implementation is that you neither have to get the towers nor do you have to get them in order. Not only this, but while finding most of the towers isn't difficult, actually getting to them and climbing up them is another one of the game's challenges, with each tower having its own unique setup.

And despite the time I've spent running around in this implementation of hyrule, 150 hours in fact, plus having watched several of my friends play for hours, I know there's many things I haven't found, seen, or noticed in the game. Breath of the Wild breathes new life into The Legend of Zelda, as well as the open world game genre and action rpgs as a whole. I'm excited to see where the industry goes from the lessons this game has taught it.",10,ZELDA BOTW,METACRITIC
Seekersilver,13-12-2017,"One of the most polished game I have ever played. Given that the game development was completed far before Nintendo Switch was released, it game the developers a lot of time to polish it even further.",10,ZELDA BOTW,METACRITIC
koreanpro,10-12-2017,It's a great game and I'm giving it a 10 to compensate for all the disruptive people who have voted 0 just to keep this game's score from overtaking their favorite's.,10,ZELDA BOTW,METACRITIC
LinkedLegends,10-12-2017,"This game was SO amazing! I just wish you could continue the story after Zelda appears and show the rebuild of Hyrule. I really hope there is a game to follow this story, perhaps one tying into the ocarina's ability to travel through time and play out the preparations leading up to this game.",10,ZELDA BOTW,METACRITIC
DictatorZ,11-12-2017,"Anticipated this game for a long time, and it was definitely worth the wait. It manages to bring the unique charm and creativity of a Zelda game into an organic, natural and vast open world. My personal favorite game of the year and potentially one of my new favorite games of all time.",10,ZELDA BOTW,METACRITIC
Russianboy,13-12-2017,"This game is greate ! There’s so much to do and so much to see ! I love to hunt ,to fight,to buy and upgrade my stuff ! In handheld Zelda doesn’t lag ! Now I’m in the Moscow and I love to play this game on hard or normal mod ! Unlike oot I love dungeons ( shrines) they are hard but there aren’t any backtracking! Only disappointment is ending and final boss if you complete divene beasts .",10,ZELDA BOTW,METACRITIC
Xx-Zero-xX,14-12-2017,"El mejor juego del universo no se porque no les gustan unas mecánicas es tonto bajarle tanto a un juego solo por las mecánicas como que se rompen las armas por favor eso esta hecho apropósito para hacer el juego mas desafiante para los que se quejen acepten el hecho de que tampoco van a hacer un juego tan facil por la razon de que si no al usuario no le durara mucho el juego piensen esto un juego en el que sea demasiado facil hacer todo habra un punto en que nos aburriremos y los retos como esos son para hacernos mejor en este caso reflejos,estrategia y pensar bien que vamos a hacer zelda te ganas esto y muchisimo mas ( ∞ ) lamentable no me deja ponerte mas puntuacion.

Valla los fans de Sony atacaron este juego porque sera... a ya se porque se sienten amenazados por la grandeza de este juego",10,ZELDA BOTW,METACRITIC
Idoshany,04-01-2018,"This Game is not perfect, ""BUT"", this game show us Hyrule in a way like never before!
If You own a Wii u or a Nintendo Switch, you must give it a go!",9,ZELDA BOTW,METACRITIC
RANDOMGUY1,17-12-2017,"Best game I've ever played. Amazing gameplay and world. This world will change open world games. You can do basically what you want, when you want. Phenomenal game.",10,ZELDA BOTW,METACRITIC
GottaGoDex,17-12-2017,"As much as Half Life revolutionized shooters, as much as Mario 64 influenced 3D platformers, that much this game has changed open world (action) RPGs forever.

The freedom and level of detail is out of this world.
This is how you make an open world game.",10,ZELDA BOTW,METACRITIC
marioespinoza22,18-12-2017,"Sin duda uno de los mejores juegos quizás de la ultima década, un apartado gráfico muy bueno complementado con una jugabilidad innovadora, la libertad e interacción del personaje es de lo más sobresaliente, la interacción con el entorno influye mucho en la experiencia y avance del juego.",10,ZELDA BOTW,METACRITIC
animus27,18-12-2017,"Sinceramente no se porque las notas tan bajas a tan buen juego, la verdad me he divertido mucho con el y no he necesitado los mejores graficos o micropagos como tienen muchos otros juegos que he visto han alcanzado un 98 en esta pagina, recordemos señores que la potencia no es lo principal, si lo que es la jugabilidad o la historia que se busca enseñar a los demás es mala, tomemos de ejemplo battlefront 2 y la polemica de EA, no soy un fanboy de Nintendo, he tenido consolas de todas las marcas pero unámonos para disfrutar de este medio",10,ZELDA BOTW,METACRITIC
isalanzxd,19-12-2017,"el mejor juego por mucho del 2017, la combinación de mundo abierto con el universo de zelda fue un resultado excelente, esta entre los mejores en hora buena nintendo",10,ZELDA BOTW,METACRITIC
newsuperman2025,19-12-2017,"Breath of the Wild was fun, not only that, but the Weapon Durability made the game a little bit of a resource management. Sure it stinks when you lose one via durability meter not being present, but you can easily get a new weapon. In fact the best part is that Link may not have his classic green Tunic, but you can get other tunics from other versions of Link. OoT, TP, SS, WW, ALbW, Even weapons from that era, The Biggoron Sword, The Sword of the Sages, The Twilight Bow, and The Goddess Sword, Weird, I thought that was the Master Sword. The places you go to are amazing, The entirety of this game is amazing, the Graphics are eye crembrulet and the place is so OPEN! you can pretty much do anything in any particular order, and it's amazing, Climb a Mountain, Defeat Ganon, Play the game at your leisure! There are 120 Shrines in the game, and 900 Korok Seeds, you can get a bunch of armor from shops, and even get a Warm Doublet after beating the entire Great Plateau. If my review isn't enough to convince you, Buy this game,and play it for yourself!",10,ZELDA BOTW,METACRITIC
Smokewolf89,21-12-2017,"Just Perfect!

Thank you Nintendo!

This game contains all Nintendo capability in development ""fantasy""

Suggested for all players (stop with console wars, please!)",10,ZELDA BOTW,METACRITIC
nateOstrike,23-10-2020,"I just can’t get into it. I’m trying and trying because it almost gets a 10 but I just don’t like it. It is boring to me. So much dialogue to read, the graphics don’t look much, the weapons break and I hate games that respawn enemies. Also being sent back and forth around the map to gather things for quests is so boring. It isn’t my thing. I wish I would like this game. If it had a bit of GTA to it or The Witcher or even some Skyrim flavour I could keep going but so far I am just so bored and half the time I don’t know where I should be going and I forget all the fiddly controls. Grrr I wish I could get into this game... Good luck if you like it. This game is meant to be a 10/10 perfect.",5,ZELDA BOTW,METACRITIC
DkMarcusDk,12-11-2019,"This game, Its so alive and so beatiful. A million diffirent ways to do things and being creative is greatly rewarded. Feels like a dream having a game like this portable. Bought a switch for mario odyssey, stayed for botw. JUST PLAY THE GAME GOD DAMN IT",10,ZELDA BOTW,METACRITIC
iRaidius916,01-09-2020,"Exploration 10/10
Combat 9/10
Music 9/10
Story 6/10
Dungeons 7/10
Bosses 7/10

Fun Factor 10/10",9,ZELDA BOTW,METACRITIC
Allercon,28-10-2021,"I’m making my way through the game, so I will update my impressions along the way.
Initial impressions were great and I felt myself getting immersed into the world. After many hours into the game, it’s turned into a bit of a grind and bloated with having to scout for shrines to just be able to hold ones own in combat.
It’s why I don’t like the Assassins Creed games, and I was disappointed that this follows similar tropes.
The puzzles can be great but get tedious and overly familiar fast.
I enjoy the exploration aspect as it reminds of Death Stranding funnily enough.
I came to the party late in getting around to the is title and I had high hopes for it given it’s many many praises. Whilst it definitely has its charm, other games of this genre are crucified for similar tropes.
I’ve platinumed the first two dark souls games and Bloodbourne and I find this combat far more gruelling and cheap at times.
I may increase my score as I finish off a few more quests but sadly I just couldn’t get into this game as much as I wanted to.",3,ZELDA BOTW,METACRITIC
likegamersdo,15-02-2018,Very standard open world game with little to do and nothing to discover. Mildly interesting physics puzzles cannot save a game like this from the crushing mediocrity present in every aspect of design.,5,ZELDA BOTW,METACRITIC
SpeedEBird,12-02-2018,"This game used to be fun, but after you've played for around 90 hours, you start to feel bored, and after 130 hours you just cant stand it! The overworld was made just to be big, like in Twilight Princess",2,ZELDA BOTW,METACRITIC
Hwl,16-02-2018,"Well, First of all, if youre a Zelda fan, go buy this game. You will love it, and it will suck all your nostalgy out in seconds. But if youre an demander costumer, youll see that BOTW is not what everybody says, this is not a game of the year. You have probably heard that this game is difficult and does not treat you like a child. FALSE. This game is NOT difficult, this game uses artificial difficulty. EVERYTHING KILLS YOU BY 1 HIT. Till you have a better armour and tons of health. When your stats are comparable to the mons stats EVERYTHING gets so easy. So, this way the game offers you a false sensation of getting better and a false evolution as a player. The game has just 4 type of relevant enemies, that are the same on all the map, on each zone you will bore of just finding bokoblins, moblins and things like that. The game still being childish, the bosses are ridicously easy and the game does not present a single real challengue all the way throught. I'ts true that you have total liberty of solving whichever kind of situation by your own way, but BOTW gets sickly repetitive till you go defeat ganon (who is a real dissappointing boss). The puzzles that you'll find on the sanctuaries will always be or stupidly easy or ridicously incomprehensible. Whenever you need to heal you up you'll have to pause the game and go to your inventory. This constantly gets you off from the expirience and reminds you that it is just a game, and youre almost always able to save your game so you never are on real danger, because if you die, you just have to load your last save and try again. This game rewards bad players instead of good players because if you fail, just try again, but this time you know what you gotta do. The legend of zelda still being a good game, but is truly disapponting if you were expecting all the ratings promised to you.",6,ZELDA BOTW,METACRITIC
JollyRoger218,25-02-2018,"It's not the best of the series but it's the best game of the last 10 years. Buy it, Play it, love it",10,ZELDA BOTW,METACRITIC
Ryijun,11-07-2020,"The highest point in Nintendo releases for the entire existence of the platform. A huge open world, not as full of random events as you would like, but what is presented in the game, more than covers this disadvantage. Collecting seeds, passing sword tests, shrines, mini-bosses, cooking food, rock climbing. Charming hand-drawn graphic style. Beautiful music and sound effects. In which direction do not look, there is nothing to find fault with, except for the technical part - there are rare small sagging (falling frame rate), but only in certain areas and they are not so noticeable.",10,ZELDA BOTW,METACRITIC
Moemoe1,29-08-2018,"Can't really speak on the other Zelda games because i never really played any of them, but breath of the wild is a breath of open world fresh air. No hand holding what so ever, you wanna go sailing? no problem, wanna find links old memories? Go for it. Wanna fight the final boss right off the bat? i wouldn't recommend it but you're open to doing so. Amazing game and a must have for any Nintendo console owner.",10,ZELDA BOTW,METACRITIC
chelseafuzz,28-03-2018,If you don't like this well I don't give a damn about what you lot say because I just can't fault it.,10,ZELDA BOTW,METACRITIC
AlexDumont75,20-04-2018,"goty 2017, there is so much to do in the open world of hyrule boss fights are rewarding and it is one of the best games of all time",10,ZELDA BOTW,METACRITIC
Revoltado,20-07-2020,"Jogo muito bom, graficamente excelente melhor de que muitos jogos atuais (vide pokemon s&s)
O que não gostei:
- O efeito da chuva e o excesso de dias chuvosos
- Durabilidade das armas, pior que em DS2
- Missões secundárias e suas terríveis recompensas
- Senti falta de templos
- Trilha sonora quase inexistente
- Trial Master Sword, extremamente difícil no modo normal e beira a impossibilidade no master mode.",8,ZELDA BOTW,METACRITIC
Aragorn2319,22-04-2018,"It is a great game but its not perfect
Pros- Fun gameplay/Mechanics, Addicting, Great Soundtrack, Change to Zelda Formula
Cons- Not the greatest story and bad final boss",9,ZELDA BOTW,METACRITIC
gckwolf,23-04-2018,"It is a very good title but it lacks a linear history, if you want to know how it is that a whole kingdom ends, it is necessary to do the missions, the bad thing is that they do not give it to you in a linear way, and the environment is so big that even though it is a world Open and full of possibilities sometimes you feel very lonely. You can improve the armor get better weapons or ride a motorcycle but once you finish the game and all the missions you realize that you wasted more time in getting an item than in the game itself. Its strong point is the simple fact of exploring the whole landscape by breaking weapons and getting them back in the same dungeons",6,ZELDA BOTW,METACRITIC
SenDji,13-09-2020,More than three years on and I still find myself thinking about this game. A true masterpiece that will stay with me forever.,10,ZELDA BOTW,METACRITIC
FranciscoM,24-08-2018,"Being someone who struggled in past Zelda games, Breath of the Wild did, for me, what no other Zelda game was able to do: brought all the elements that made the franchise unique and interesting and made me want to explore this huge, huge open world. There's so much to explore, so much to discover, you can literally spend full days playing the game and won't ever scratch the surface. A must have on the Nintendo Switch.",10,ZELDA BOTW,METACRITIC
BelcrowHD,13-07-2021,"Un juego que no tiene una mecánica inventada, todo lo que trae son mecánicas de otros juegos pero muy bien implementadas a este, lo mejor que tiene switch actualmente…",10,ZELDA BOTW,METACRITIC
metanaga,06-08-2018,"This is one the greatest games of all time, period. I understand some people can get tired of all this praise, but any score lower than 9 is just out of spite.",10,ZELDA BOTW,METACRITIC
thepokeman,12-05-2021,Quite possibly the greatest game of all time and most definitely the best game of 2017,10,ZELDA BOTW,METACRITIC
Alsethe2nd,15-07-2018,"This game is Amazing! I know a lot of people will not see this review but if you have somehow got a switch and do not own this game... what are you doing! At first the game brings you in with a quick tutorial Island, but it doesn't feel like a tutorial once you are out of the shrine of Resurrection, the game lets you explore, but as soon as you do something new an icon comes up that tells you how to do something with that item other than that the game mechanics are shown through NPC, sometimes talking to them will teach a new move like parry. This is great in my opinion as it means when you are playing the game again you aren't bothered by a long tutorial stage which really adds to the replay ability. Although some say otherwise, the music in this game is really incredible, it gives a great sense of atmosphere which you need in a game, as soon as you hear the guardian music you heart starts bumping, you need to defend yourself, or when you're in a stable the calm music allows you to relax the game lets you know you're safe. The variety provided by this big open world lets you replay the whole game over and over and still find new things, it also gives the players multiple choices, you could either run straight to the final boss, free the divine beast then beat the final boss or just never beat the final boss, its up to the player which makes this game really special. There is a surprisingly large variety of enemies with the lynels being my favourite as they are challenging, and give the player a sense of power, like they could defeat anything once you've beaten them. My only nit-pick with the game is the unsatisfying ending which I will not spoil but the boss fight is quite underwhelming and although challenging for a player who doesn't really know the controls is easier than a lynel for any seasoned player. But the sheer extent of variety and re-play ability is enough to make this one of my favourite games of all time.",9,ZELDA BOTW,METACRITIC
SplitMind,27-03-2022,"I missed out on BOTW when it first released, and I think that's where the real problem lies. It is not over 5 years later and the game has not aged well compared to what we have in 2022. I am hot off the heels of completing Elden Ring, so I should have expected this. Still, there are elements of BOTW that deserve criticism even in 2017.

The graphics are a strange one. Simplistic and charming, they are also challenged by performance issues and when confronted by a huge landscape, simplistic graphics can backfire, which it does here.

The gameplay of BOTW is unfortunately aged and superseded by many other games. It seems Nintendo have tried to capitalise on the open-world trend, but the end result is BOTW playing like a hastily-patched together mixture of games like Skyrim, Witcher and Horizon.

One of the earliest missions involved marking four shrines on my map, however it was not made clear that the goal of the mission was to travel and complete the shrines - there was no prompt to move the mission along organically. I looked this up online and many others faced the same dilemma, which tells me it is very bad game design to have such ambiguity.

The most frustrating aspect of this game is just how slow everything is. It takes forever to travel. I see a horse is added eventually but this is really needed from the beginning and fatigued me quickly. The stamina bar is a ludicrous design choice also, making Link the most physically unfit protagonist I've seen.

BOTW loves to tout itself as open-world, but this is more like an empty world than an open world. It would have been much more enjoyable for me had it been compressed so that there was less banal running and backtracking.

The story of BOTW plays a minor role and at this point needs a serious shake up. It's as lazy as Mario with the whole princess and bad guy concepts.

Overall, this is not the masterpiece it's made out to be. I don't even find it to be a quality open-world game of its time when it was released the same year as Horizon Zero Dawn and two years after The Witcher 3. Avoid.",6,ZELDA BOTW,METACRITIC
DiamondShadows9,27-06-2018,"This game is great. It is really fun and even if you don't like Zelda you can probably still have fun with this amazing game. It has so much to do and there are two endings. I would rate this a 10/10 but seeing since this game needs you to buy DLCs to get the entire experience it lowers my review points to 9. Honestly a game with DLC most of the time doesn't really deserve a 10. Especially since Nintendo doesn't really have DLC in their main series' e.g: Kirby, Mario and even Legend of Zelda (until breath of the wild)",9,ZELDA BOTW,METACRITIC
Terracraft,27-06-2018,This Is Great Because You Get To Travel But It Takes To Long To Load But When You Realize Its Loading The Whole Map (Not Shrines And Dungeons) Then You Will Be Amazed That The Switch Can Handle It Very Good But Since You Have To Go Very Slow Or Fast Theres No In Between,9,ZELDA BOTW,METACRITIC
SwitchC137,28-06-2018,Fantastic open world game that old fans and new fans will love. One of the best if not the best Zelda games ever made.,10,ZELDA BOTW,METACRITIC
mamadoux,29-06-2018,My only complaint for this game was the amount of times I had to wait for the Master Sword to recharge and how often my weapons broke.,9,ZELDA BOTW,METACRITIC
h0st,03-07-2018,One of the best Games I have ever played. The Open World is beautiful and interesting. I also like the idea of Cutscenes and the voice that special characters have.,10,ZELDA BOTW,METACRITIC
phoamsw0rd13,05-07-2018,"This game strays a bit too far from what made Zelda great in the past to be truly great itself. The addition of a couple really frustrating mechanics, such as your weapons constantly breaking, and an incredibly lackluster story almost push this game into ""suck"" territory. Yet I found I couldn't put this game down. There's just something so addictive about the way this game has been designed. It knows how to entice you while still keeping you from ever feeling truly satisfied, thus you'll find yourself continually coming back for more as I did.",8,ZELDA BOTW,METACRITIC
MistofIga,08-07-2018,"I've had this game less than 2 weeks but have already sunk a lot of hours into it. While I don't think it deserves a perfect 10/10, it is certainly a highly polished labour of love. The only reason I decided to give a review (and such a high one at that) is because, after completing dozens of shrines and powering up my heart pieces amd stamina wheel, I finally entered my first Divine Beast (Ruta the elephant) and it all started to make sense. The shrines were teaching me the exact type of lateral thinking I would need to survive and thrive in this world. There was such a satisfying feeling of progression.
And there were a few other things that pleasantly surprised me. At first I was also irritated like many others with the weapons breaking. But it added a level of difficulty that I think the game might have needed to prevent it from being too easy. I now hope this feature appears more often in 3rd person open world games with melee combat! (but maybe with a little longer shelf life for the weapons if I'm being honest).
I also like the freedom of deciding how I'll tackle Ganon. Too many games are hand holdy nowadays and this game gave me a very warm return to console gaming. If you own a Wii U or Switch this game is a no brainer purchase. Get it!",9,ZELDA BOTW,METACRITIC
Smay,11-07-2018,"Now now I love this game with all my heart but the thing that stops it from being perfect is the story. Now I have gotten all 12 memories and I still haven't learned much about the champions such as mipha,revali,urbosa and the goron but I forgot his name. I would of loved to have learned more about the characters and at the end what really annoys me is how all Zelda asks you do you really remember me, but that's my own opinion. This game has amazing music, absolutely beautiful graphics/stunning visuals. I love how all 120 shrines (plus 4 with the dlc) are all unique in their own way, to were even the tests of strength are different since one you have to go behind stone pillars and a different one you have to use cryoris or magnesis.The game is so fun you don't notice how much the developers put into this game unless you've finished every shrine done all 900 korok puzzles gotten all the memories and all the side quests. You can even surf with your Shield! I personally love the combat since you can use so many different arrows there are 3 different types of weapons one handed, spears and two handed weapons which each having different charged attacks.To wrap this up the experience I had with this game was amazing and my favorite game of 2017.",9,ZELDA BOTW,METACRITIC
Sunfalk,15-07-2018,"I think breath of the wild was one of the best zelda game, WAY BETTER THAN Mario odyssey. I had a Very good over 300H of fun!!",10,ZELDA BOTW,METACRITIC
IlCyborg,16-07-2018,"Not the perfect game,but very close. The story is refreshing an feels new compared to classic Zelda games. The world feels HUGE and every view is breathtaking, Graphics are nice and colorful. Characters are funny and interesting, bosses are challenging but fair... 10/10",10,ZELDA BOTW,METACRITIC
Helios980,17-07-2018,"It`s really awe-inspiring how good this game is. Breath of the Wild`s modus operandi is using simple tools to accomplish tasks, and boy, does it work. The revolutionary engine allows for players to create their own creative solutions to puzzles, and the game gives the player the tools necessary to really explore the massive world. Breath of the Wild`s Hyrule is so vast that it truly deserves the title of ""nearly infinite"". The size of the world isn`t the only thing Breath of the Wild has going for it, though; the puzzles are stimulating, the combat is thrilling (and allows for innovation on the part of the player), the art style is gorgeous, and the voice acting is spotless. Without a doubt, this is the best singleplayer game I have ever played, and possibly will ever play.",10,ZELDA BOTW,METACRITIC
AdaptiveTech,08-02-2020,"Most encounters are painfully contrived, with enemies literally standing on kegs of explosives, or conveniently loitering beneath boulders. It's spoon-fed to the point of being patronizing.

Speaking of combat, I have yet to see a more bizarre control layout -- but you can't customize anything except the jump button. Link is slow and unresponsive. Collision boxes are wildly different than the visuals, especially with circular attacks.

Overall game pacing is slow and tedious. Traveling across the open world isn't inspiring or interesting, it's a matter of constantly scavenging for the next weapon after your gear breaks. You can scrounge for cooking materials, but places to use them are relatively few and far between.

Basically, if you want a game that's the exact opposite of Skyrim or Dark Souls, this is your best bet.",3,ZELDA BOTW,METACRITIC
Detorded,01-08-2018,"This game is an absolute masterpiece. I don't need to tell you to buy this game if you have a Switch, because chances are you already have. However if for some absurd reason you own a Switch and don't have this game, you may find this review helpful. This is by far the most ambitious game Nintendo has ever created in my opinion. I was never into Zelda games before this, however this game is so vastly different than its predecessors that you don't need to be a Zelda fan to enjoy it. I'd place this game closer to an Elder Scrolls title than an actual Zelda game. At its core, this game strives on exploration. The map is gigantic and diverse, as each section of the map covers a different kind of climate region. You can scale tall and snowy mountains, to a blazing hot volcano, to peaceful forests and even harsh deserts. It is certainly difficult to get bored while sightseeing throughout Hyrule. The main story is very flexible as you can take it at your own pace and do it in whichever order you want, the side quests aren't as amazing as everything else as they are mainly mere fetch quests, however there are a few of them which still find a way to engage the player. For example, this game relies heavily on puzzles. If you dislike puzzles in games, you're in for a rough patch. Almost every dungeon consists of puzzles (whether that be extremely easy ones or more challenging ones). This game certainly doesn't hold back, and once you leave the Great Plateau (starting area) you're practically on your own. You can be one-shot by enemies and your low stamina can either drown you or send you falling off a mountain. You are on your own in the wild and you need to rely on pure skill to progress and become stronger. While the main story is incredibly fun in regards to the four divine beasts, the overall plot falls a bit short. It's not that interesting and there are many other games that top it if you're looking for a good story. However I think the developers knew BOTW's core wasn't aligned with story, but exploration and freedom; I can tell you they nailed it. There are other minor flaws with this game but the positives definitely outweigh the negatives. This is currently the best game on the Switch.",9,ZELDA BOTW,METACRITIC
