author,date,review,score,titre,origine
bg_kseeno,28-05-2021,"This is not only the best smash game but for me personally my favourite game of all time, every character is super fun and unique and there is just hours and hours of content. You can really feel the love and passion that was put into this game. Also the dlc has been incredible, almost all the characters feel like a big new addition to the roster. I could write so much more but I don't want to go on for too long.",10,SUPER SMASH BROS ULTIMATE,METACRITIC
CopperCone89,29-05-2021,"I don’t understand what people love about this game... i tried to play it for 15h, and it was boring...",6,SUPER SMASH BROS ULTIMATE,METACRITIC
Nullified,15-06-2021,WHY NO IMPOSTER FROM AMONG US,1,SUPER SMASH BROS ULTIMATE,METACRITIC
Gamelon_,09-07-2021,"I'll begin with the bad point of this game:

- The online mode is terrible if you want to play seriously but okay if you just want to have fun.

And now, let's talk about this game's qualities:

- The game is pretty beautiful.
- Content: More than 900 musics, more than 100 stages and more than 80 characters.
- A very well balanced game. There may be strong DLC characters, but you don't need them to win, this game isn't pay to win.
- A great gameplay: This game is fast without being too hard for beginners. It also brought back cool mechanics from previous Smash games.
- You can play this game for fun with friends or family but you can also play in competitions, you can do both with Smash Ultimate and that's the main reason why this game's so good.",10,SUPER SMASH BROS ULTIMATE,METACRITIC
Okie_Doki,19-05-2022,"Super ass bros is an unbalanced, unfun, tragedy of a game. Firstly, there are 2 characters that just completely break the game. Yoshi is completely broken, there is no counterplay to him. The only way to beat broken Yoshi is to turn off the opponents game, or lock in the other broken character. The Hero is completely broken, there is no counterplay. Clearly because Dragon Quest 11 sucked so badly, they had to add some reason to play him. Even though he's completely OP, no one plays him, because Dragon Quest 11 was that DIGUSTINGLY bad.",0,SUPER SMASH BROS ULTIMATE,METACRITIC
cheaterssuck,29-03-2022,"The game was good until they added a character no one knew before Smash Bros. Ultimate called Pyra. She is absurdly overpowered to the point of being broken. The game is ruined because of it. And now that the company has done their final update of the game, in which they left her the way she is, Smash Bros. Ultimate will forever be trash. Look at the dates of reviews on here. The positive ones are all from before Pyra was added to the game.

The cynic in me thinks they did this on purpose too, because no one knew or cared about her at all prior to her inclusion in Smash Bros. Ultimate. I suspect they made her this overpowered broken pay-to-win dumpster-fire game design mess because they figured no one would pay extra for the character otherwise.

There are lots of other games on the Nintendo Switch, many of which are better than this piece of garbage.",2,SUPER SMASH BROS ULTIMATE,METACRITIC
OctoCallie20,29-09-2021,"So... Super Smash Bros. Ultimate. What can be said about it that's based and completely honest? Why don't we start with the ""Fighter's Passes"" that have been overhpyed since they were announced?

Every single fighter within the Fighter's Passes have all been biased, weak, horrifyingly laughably bad ""picks"" save for Pyra+Mythra; Even outside of both Fighter's Passes, Piranha Plant is a terrible addition to this overhyped, bloated train-wreck of a ""game"". But I digress, what else makes this game a Skyward Sword-tier laughably bad disaster? Let's see...

Oh, huh, what do you know? The online: Inexcusable, infuriatingly broken, barely held together by glue and overused tape. How in the name of God did Nintendo manage to make Comcast-tier servers? It baffled me then and it still baffles me to this day.

Sakurai set out to make the biggest Smash Bros. to date, and, well... He truly accomplished such a Herculean task...

...Too bad it ended up being too overbloated and too much of a comedically bad train-wreck for its own good. The fighter DLC ex-packs and hilariously bad online servers that Nintendo have built really bring this game down into the depths of the Mariana Trench, bordering on the fiery underworld for how it overall is just a slow-motion, comedically laughable and terrible train-wreck. Had I known all this at the time that Inklings were revealed to be in this game, it would have saved me an insane amount of money from getting. As it is, ""Ultimate"" is definitely fitting as a classification of being the ultimate failure.

I'm absolutely, insanely ecstatic to see Sakurai will finally be stepping down and away from this entire series we all love; Maybe now, we can get someone who isn't an incompetent, entitled, easily-manipulated man such as him. Get someone newer and younger and willing to stand up to Nintendo and tell them ""No"" to many of their stupidly backwards, entitled and biased ideas that nobody has ever asked for. Maybe then, we can have a Smash Bros. that will actually be fun and enjoyable instead of an overbloated, overhyped, shoddy mess.",0,SUPER SMASH BROS ULTIMATE,METACRITIC
Themightygamer,19-01-2023,My hated for this game cannot be summed up by words. I have tried to master this stupid game for weeks but I never seemed to master it. Also **** classic mode. Ultimate has easily the worst classic mode in the series history. The only reason I haven't given this game a zero is because of World of Light: aka the only redeeming quality of this trash game.,4,SUPER SMASH BROS ULTIMATE,METACRITIC
XabiXroSS,08-02-2022,"If you want to play competitive, the game is a clear 10.

But the story mode can be improved and is lacking some content from previous games, so it's not perfect but still a pretty good game.",9,SUPER SMASH BROS ULTIMATE,METACRITIC
BaldursThones,13-04-2022,"This is the ultimate party game to play with your friends. Especially on the switch, because you can take it anywhere. It comes with everything that the other smash games had and more, and updates have allowed the game have better balance which the other games suffered from. The story mode was ok, just a bunch of fights with some gimmicks, but I enjoyed the story mode from Brawl better as a kid.",9,SUPER SMASH BROS ULTIMATE,METACRITIC
ToRapture,29-05-2022,"The controls are too suck.
What the **** are you making?
Ridiculous game.",0,SUPER SMASH BROS ULTIMATE,METACRITIC
Ventuski,06-04-2022,Best Smash Bros game so far. It has that frentic pace that made Melee great. DLC characters and updates keep the game fresh. Ideal for playing with friends. Competitive mode rewarding for tryhards and enjoyable for casuals.,10,SUPER SMASH BROS ULTIMATE,METACRITIC
Pandabossuo,09-04-2022,Amazing game. Lots of cute fighters stages and music. Obviously since it’s a fighting game it won’t be for everyone.,10,SUPER SMASH BROS ULTIMATE,METACRITIC
WaluigisRevenge,17-06-2022,Waluigi is Partially in it. Waluigi is Partially in it. Waluigi is Partially in it. Waluigi is Partially in it. Waluigi is Partially in it. Waluigi is Partially in it. Waluigi is Partially in it. Waluigi is Partially in it. Waluigi is Partially in it. Waluigi is Partially in it. Waluigi is Partially in it. Waluigi is Partially in it.,0,SUPER SMASH BROS ULTIMATE,METACRITIC
supdude80,26-07-2022,how can you make your dlc-exclusive characters so broken that they take the game from a 7 to a 3 after releasing all of them,3,SUPER SMASH BROS ULTIMATE,METACRITIC
Davosh,10-01-2023,"I **** LOVE OLIMAR I WANT HIM TO ENTER MY HOUSE AND BE MY BEST FRIEND! I will ACCIDENTALLY STEP ON HIM ONE DAY BUT HE IS SO SILLY AND HE WILL FORGIVE ME, **** ALDEEZ NUTS IN YO MOUTH, SONIC IS BOTTOM TIER, GREAT GAME BTW",10,SUPER SMASH BROS ULTIMATE,METACRITIC
drlowdon,07-08-2022,"The fifth instalment in the Super Smash Bros. Series retains the series traditional gameplay with players controlling one of the various characters on offer and attempting to knock their opponents out of the arena.

With more characters and game modes to choose from than ever, Ultimate is arguably the best in the series and will certainly please fans. Overall however it’s not really much of an evolution from the previous titles, and as a result I lost interest fairly quickly.",7,SUPER SMASH BROS ULTIMATE,METACRITIC
RidleayRomero,17-02-2019,"The game is exactly what it's title implies: the Ultimate version of Super Smash Bros. I do however have to take some points off for the spirit mode that frustrates me more then everything else in the game. World of Light is a true return to Masahiro Sakurai's work at Nintendo. After this game's success, I look forward to what he will make with his company.",8,SUPER SMASH BROS ULTIMATE,METACRITIC
Dufflad,20-12-2018,"Comparable only to Melee as the best Smash game yet!
This is the third MUST BUY Switch game.",10,SUPER SMASH BROS ULTIMATE,METACRITIC
vervain,28-12-2018,"9.5. If you're a fan of the series, there's really nothing not to like here. SSB Ultimate is like a Smash Bros. anthology. There's a staggering amount of content, and you really get the feeling that Nintendo crammed in every ounce they were able to into this game.",10,SUPER SMASH BROS ULTIMATE,METACRITIC
iozay,06-01-2019,"Its a great game and I love it, probably one of the best multiplayer games ever. The only downside is that the online experience is horrible. Which should not be possible for this day and age. - Especially if you charge an additional fee for it.

Still, the game is great and they did a terrific job. With the exception of Nintendo Switch Online (Dare I say, offline?).",7,SUPER SMASH BROS ULTIMATE,METACRITIC
stealthbushido,05-01-2022,"So close to being perfect. The game itself is a dream come true with such a massive, rich roster. Vs with a friend or two is hour's of non stop fun.

As for the single player content I feel it failed. I do not enjoy the adventure mode at all. I may be one of the few but I miss collecting & looking at trophies and reading the characters details & game's they first appeared in ect. And the bonus stage gets boring. No break the target's to mix it up?",8,SUPER SMASH BROS ULTIMATE,METACRITIC
p1menta,05-05-2020,"my switch is the best thing i bought in many many years. how i missed a good fighting game, it's so damn fun. and it feels like the good era of mortal kombat for me, like in armagedon with freacking 70+ fighters right from the start. You can buy some ""dlc characters"" but even without it there are loads of playable characters, you're not forced to buy any. and with the joy cons you can play against a friend even with just one controller, that's awesome, thanks nintendo",10,SUPER SMASH BROS ULTIMATE,METACRITIC
bulger_paul,30-12-2018,"It’s Smash Bros. I mean, what can I possibly say that you don’t already know? If you’ve scrolled down the metacritic user reviews far enough to see what I’m writing right now, what can I conceivably tell you about Smash Bros that you haven’t already read multiple times anywhere else?

I had 75 hours logged after my first ten days, which I think speaks for itself. But, I gave this a 9, instead of a 10, because the online mode is complete trash. Nintendo was more than ten years late implementing online play into their games, when the finally added an online feature in their last Smash game, which was 5 years ago, and even over 5 years after their first attempt at online play they still haven’t figured it out. Online play has been a mainstream thing for over 15 years now. Nintendo has had more than 15 years to learn from the rest of the video game industry how to do online play properly. They have no excuse to let what should be a core feature of this game remain in such an utterly unplayable state, especially now that they’re charging for that feature.

Anyways, even though the online component is complete trash, the game itself is as strong as it’s ever been.",9,SUPER SMASH BROS ULTIMATE,METACRITIC
bulletchan,28-03-2020,Only thing weighing it down is the boring single player content and poor online performance,9,SUPER SMASH BROS ULTIMATE,METACRITIC
FreedomFighters,15-12-2018,"I'm not sure how I was gonna introduce this review, but look, you guys already know how much I love ""Smash Bros."" if you've seen my other reviews, and you guys should know by extension that I'm gonna gush endlessly about this game, so I'm gonna keep it short and spare some of the gushing: this game is fantastic. It's brimming with content out the wazoo, it's got enough in it to feel like a museum not only of Smash, but to gaming in general, it makes a series that's essentially a love-letter to the medium feel like a wedding to video games, the gameplay feels like a perfect balance between what made ""Super Smash Bros. for Wii U"" a great casual game and ""Super Smash Bros. Melee"" a technical fighting game, it's got a really compelling and exciting story mode, it feels as though there is almost nothing the game doesn't have (except for a cake, $1,000,000 and an all-expenses paid vacation to Nintendo's headquarters but, I mean, beggars can't be choosers there). Only time will tell if this will eclipse ""Melee"" as my favorite ""Smash Bros."" game (or if it will eclipse ""Super Mario Odyssey"" as my favorite video game), but regardless, ""Super Smash Bros. Ultimate"" is a wonder to behold, and it's a game every Switch owner should have in their collection.
Final rating: 10 out of 10 ""Fantastic""",10,SUPER SMASH BROS ULTIMATE,METACRITIC
Reciter5613,19-06-2019,"It felt that the game would have a rough start with all the toxic fans hatin' on Sakurai for not having every character they want. But regardless, SSBU is worth all the hype.

Several characters to play and they are all well balanced as far as I can tell.

So many stages and music, I have a hard time believing it could fit into one small card.

The spirits are addictive to collect. I'm still trying to get everything on the board and I'm sure they will add more in the future.

The adventure mode may not have had many cutscenes as subspace but it did keep my attention to the end.

The biggest improvement from Smash 4 is the online mode is a lot less laggy. Before it was like every game making it pointless. But now in Ultimate, it is rarely laggy in most matches.

Overall, this is a must-have for the Switch! Just don't expect to get yourself to stop playing for hours past your bedtime.

Update: An issue with online play. When someone leaves for any reason, no one gets any points. It's frustrating. This is something they should fix cause knowing this game lots of people will rage quit when they lose.",9,SUPER SMASH BROS ULTIMATE,METACRITIC
Vaulie,10-02-2020,"Quite simply, the best fighting game on the planet. Especially with the sheer volume of characters and stages. Had enough JRPG / Fire Emblem characters though..",9,SUPER SMASH BROS ULTIMATE,METACRITIC
BigBoater,07-02-2019,"TLDR; What are you doing reading a review. Its worth it. Can't be much shorter than that.

Full Review;
Adventure Mode.... what a treat. Truly amazing. Characters have different Adventures that are true to their game. I was blown away when I found this little gem. Adventure mode is short, but it makes you look forward to seeing every characters story, even those you wouldn't normally play.
Smash... with all the characters.... what more could you ask for? More personalization? Check. You can save different game settings and change stage elements to jump straight into smash faster.
Spirit Mode... I played all the way through.... and boy was it unnecessarily long. Like really long. The kind of I think Im done.... now I think Im done... am I done kind of long. Never the less I found it enjoyable. It gave a lot of grind to the game. Something that made me feel I really got a lot of value out of the game.

#JonTonReview",10,SUPER SMASH BROS ULTIMATE,METACRITIC
tamercloud,10-12-2018,"This is the game of the year. So many games for this price tag have only a small fraction of content this game has. It has been a long, loong time since I found a game with so much enjoyable content in it. Even at full price you get a lot of bang for your buck. Best game for the switch right now, hands down.",10,SUPER SMASH BROS ULTIMATE,METACRITIC
Goalzzz,06-01-2019,"The best Smash to date and Melee is one of my favorite games ever where this game tops it. The game has lots of content from the world of light story mode. The soundtrack of the game is amazing especially the gameplay mechanics such as mastering the dodge, shield and attack, grab button in order to become a pro.. Has tons of content such as 75 characters with an extra dlc characters coming from season pack. I loved the game a lot because today I finished the game and it took me more than 40 hours to finish the game. The best thing is that you can play the game anywhere since it is portable.
Recommends the game to all Smash veterans because this game is everything a fan wants it to be from a Smash game.",10,SUPER SMASH BROS ULTIMATE,METACRITIC
JJTX,23-03-2019,"Online play is still kind of a mess, but the other essentials of a great Super Smash Bros. game are all here and turned up to 11. Super Smash Bros. Ultimate features a sprawling but balanced roster, with a huge variety of gameplay options and modes. There's something here for everyone.",10,SUPER SMASH BROS ULTIMATE,METACRITIC
JMDGamotia,03-02-2020,There have simply been the world's strongest battles and attacks throughout this game.,5,SUPER SMASH BROS ULTIMATE,METACRITIC
Pnx725,20-09-2019,What could have been a 10 gets dragged down to a 6 by a bad online and season pass that wants to be paid upfront mimicking greedy companies with characters that get selected in an arbitrary manner. Final score is 8.,8,SUPER SMASH BROS ULTIMATE,METACRITIC
ryuzo7980,31-12-2018,"This is my first Smash game. Pretty excited about it. This game is fun, complex, unique. Has some flaws, such as boring World of Light mode. Amount of contents is crazy overall",8,SUPER SMASH BROS ULTIMATE,METACRITIC
Kaprawiec,11-12-2018,"My frist Smash game. I wasnt hyped. I watched videos and thought ""wtf is all the hype about? looks a bit bad imho, fighting with kirby vs ryu seems stupid"". Boy was I wrong - it is so much fun! I love fighting as pacman or other funny characters which just blows my mind really! Excellent game, Nintendo im sold. Gameplay is solid, fun and unique. ANd I really dont know how they managed to packed all this content to this small cartridge. Graphics looks like the game runs on PS4 pro - amazing! its hard to believe handheld console can manage to pull this off. Well this may even be the best game of 2018 alongside PS4 Spider Man and Dragon Quest XI (I have yet to play Red Dead Redemption 2, God of War and Monster Hunter World though).
Solid 10/10.",10,SUPER SMASH BROS ULTIMATE,METACRITIC
J-Dig,10-01-2020,"This is my first Smash game so I have no nostalgia for the series and ooh boy! Nostalgia seems to be doing a lot of heavy lifting in the reviews.

I had been enjoying a free game that's always being compared to Smash so thought I'd use Christmas cash to enjoy what all the reviews have been gushing over. I enjoyed unlocking all the characters, got bogged down in the RPG mode then headed online...

It's a broken laggy mess with no regard for what mode you want to play or your skill level. Consistently losing to a mixture of input lag, far more experienced players or what seems like random chance is frustrating and not fun for me, even winning feels unrewarding for similar reasons. No other game I have is like this so it's kind of a relief to see others experiencing similar because most reviews had me feeling like I was going mad. I don't imagine I can influence seasoned Smash players but novices should be aware that talk of Ultimate being casual friendly does not fit my experience at all. It's back to Brawlhalla for me where even the matches you lose feel fair and fun.",5,SUPER SMASH BROS ULTIMATE,METACRITIC
chemiclord,09-12-2018,"So many things to do... but all of them with minor irritations that keep it from getting a perfect score from me, most of them centering around what seems to be a very unreliable AI that seems brick stupid one second, then damn near precognitive the next; creating single player content that can get extremely frustrating.

As far as online play, I am able to excuse the occasional hiccups due to the sheer number of users flooding the servers. But the decision to do matchmaking based on loosely tied rules (and not the For Glory and For Fun in Smash 4) was absolutely a mistake. If it can be changed back, it needs to be done.

But the annoyances really can't mask the fact that this is one of the most accessible yet challenging titles in the series that beautifully balances the competitive elements of Melee with the all-inclusive entertainment of Brawl and Smash 4. And the sheer staggering amount of content (none of which feels hurried or jammed in without thought) cannot be denied, either.",9,SUPER SMASH BROS ULTIMATE,METACRITIC
JuanLuisGG14,10-03-2019,"Excellent game overall, massive roster and quite well balanced. Would give it even more if they had made more bosses for the classic mode (i feel them lacking in numbers)",9,SUPER SMASH BROS ULTIMATE,METACRITIC
FrothySlider,24-12-2018,"To make my opinions as clear as possible I'm separating this review into Smash, Games and More, Spirits, and Online. Before that I want to get some all-encompassing elements out of the way. The fighting feels great. My one gripe is with the reduced lag on many moves, which makes punishing certain things feel frustrating. I know this comes down to personal preference, but I feel the shield and dodging nerfs did enough to weaken defensive play. Besides that the game looks and sounds beautiful.

Smash
The addition of a crew battle mode in the form of squad strike is the biggest addition. Its nice that you can play it as one player or a group. Smash-down is another welcomed inclusion, allowing you to keep track of who you have and haven't played yet. Overall I have no complaints for this mode.

Games and More: (MINOR SPOILERS FOR CLASSIC MODE)
Classic mode is better than it has ever been. The specialized story modes are a nice touch, and the unique bosses for some characters are a welcomed surprise. Sonic, Pokemon, and Mother feel like odd exclusions from this, considering Pokemon and Mother had their own bosses in subspace emissary. Besides that stadium events being gone doesn't upset me, unlike the absence of stage builder. It isn't a tragedy, but its a mode many people, myself included, found a lot of enjoyment in.

Spirits: The Buzz Buzz one is the best one
Theres not much bad I can say about spirits but theres not much good either. Its very novel. Many Unique fights feel unbeatable without spirits that remove the entire gimmick (Ashley's control flipping). It mostly funny references with little gimmicks to make them more accurate. The main thing I have umbrage with is that some of the spirits inadvertently spoil large plot points for many games. I want to be transparent, I haven't beaten world of light yet. Grinding through low level spirits and searching for the specific character I need to get past a certain point isn't particularly compelling. I think the Spirit Board is Wonderfull. The spirits feel designed as quick distractions from the meatier parts of the game.

Online: Its bad
EVERYTHING IS RANKED. Unless you go digging through lobbies anything you do in quickly will effect your GSP. Besides all the regular Nintendo Online stuff (Friend codes, no invite system, no voice chat...) there are other glaring absences from this mode. No Squad Strike or Smashdown. Why even add them if you aren't going to let people play them. I don't think Nintendo understands that people like to play their games online. Wheres tournaments? We had them offline only, then online only, and now back to offline only. No indication of rank. League of Legends, Dragon ball FighterZ, Counter Strike. All these games have multiple ranks and show what you need to rank up. Elite smash is this ambiguous number thats constantly changing, with no tracker showing what you need.

Online 2: Its really bad
You can't spectate running matches, You can't taunt. You can't even choose what game mode you wan't to play. Nintendo is so behind the ball on this, it's inexcusable, and this is their big online game of the year. Its so easy to fix to. Make a ranked lobby thats Final D and Battlefield. Add squad strike and smash down at least in private lobbies. Add online tournament creation. We already had it in Smash 4. Let me invite people through my switch and let me taunt when I three stock a little Mac by throwing him off the stage.

Smash Ultimate really is a great game. The gameplay feels better than ever and the classic mode is better than ever. World of Light isn't a fully realized adventure, but more a collection of neat fights taking place on an enormous map. Melee Adventure, Subspace Emissary, and even Smash Run on the 3DS did more for me in that department. The online is absolutely terrible. Its missing so many features that exist in modern games, or even older games for that matter. For so many people online is the main way they are going to enjoy the game, and it is so lacking that it brings the entire experience down.",7,SUPER SMASH BROS ULTIMATE,METACRITIC
Orioldash2,08-04-2019,A lot of characters and an interesting history mode. A lot of characters and an interesting history mode.,9,SUPER SMASH BROS ULTIMATE,METACRITIC
artimis,31-01-2020,This game is really amazing and is well worth the money. to the huge amount of characters to all the toher content. cant go wrong with this,10,SUPER SMASH BROS ULTIMATE,METACRITIC
Braduk,18-12-2018,Excessive input lag and other issues prevent it from being perfect. I find myself deeply missing Smash 4,8,SUPER SMASH BROS ULTIMATE,METACRITIC
Cosmozerk,19-04-2020,"As far as gameplay goes, this is without a doubt my favorite Smash game, it brings back many old mechanics, while also introducing new ones. Yet, the barrier for entry is not high, so even if ya wanna treat it like a party game, anyone can pick up a character and have fun.

Which is a good thing considering just how big the roster is, I mean, they brought back every character from every previous games, and to this day they're still adding new fighters, even if the DLC is rather expensive. But at least some of them also add new stages and music, tho even if ya don't bother with the extra content, the base game already has a good selection of stages and an incredible soundtrack full of remixes and new tracks for pretty much every series present, that is just pure ear candy.

Not sure if I can say the same for the visuals tho, they're kinda like a more gritty version of Smash Wii U's style, which kinda makes it seem like everything is covered in dust. Not a big deal, but I think the Wii U version still has the better aesthetics, but at least the new visual effects make up for it in some regard, plus the game runs like butter.

All of the above aspects are pretty good, however, there are some problems I have with this game that prevent it from being better than Smash for Wii U overall. I am mostly referring to the single-player offerings. Sure, there are tons of characters and stages, but that's for the main smash mode. Everything surrounding it is really half-baked. Classic mode is the only worthwhile, long-term mode for single player, and to be fair, it's pretty good since now every character has a thematic variation of it and it will end in a different boss battle depending on the fighter you're using, like Master hand, Ganon, Dracula, etc.

That's all well and good, however, the rest simply doesn't hold up. Sure, World of Light is amusing for the first 2 hours, but it quickly became mind-numbingly repetitive, as all you're doing is fighting over and over and over again. It doesn't even have a lot of cool cinematics like Brawl, and yet it's twice as long. It's clear a lot of time and care went into this mode, as every fight represents a spirit character from a certain franchise, and the map is beautifully crafted. I appreciate that, but it's just way too long, tedious and boring for it to hold any re-play value.

And that's basically all the game really has to offer, no really. All-stars has been reduced to just another version of multi-man melee, instead of the strategic endurance round it used to be, on top of the other versions the game has, and rest is stage creator, sandbag and training mode.

This is such a shame, considering this is a franchise that usually likes to pack its games with LOADS of content for the player who likes to play the game solo. Smash Wii U, alone, had Classic mode, All-stars, Master & Crazy orders, challenges to complete, Events which was basically mission mode, Smash Tour, playable NES and SNES games, Trophy collection, and all the other little modes like Stage Builder, Training, Stadium, etc. And on TOP of that, it also had custom moves and stat bonuses for amiibo.

Ultimate simply doesn't compare. Its main smash mode is as great as ever, and now you can even do offline tourneys and make permanent rule sets, but besides classic mode that's it. There is no other incentive to go back to the game after sloughing through World of Light and unlocking all the characters unless you're really into fighting CPUs and doing all the challenges. Especially considering that the online is still pretty lacking.

Sure, Smash shines most when it's a multiplayer game, but quite frankly, that goes for any game of that nature. And as someone who mostly plays Smash alone, I was left rather disappointed. And no, Spirit events are not enough, because spirits are just glorified stickers, I much prefer getting a trophy and being able to view it in all its glory. But of course, Ultimate doesn't even have trophies or custom moves outside of the Miis.

Simply put, Smash Ultimate (or Special in Japan) doesn't live up to that title on the whole. It's still Smash Bros, it's still a blast to play with friends, or if ya like to fight lvl9 CPUs all day, but the complete package is far below what was set previously, on what I still think is the best Smash game of them all, Super Smash Bros. for Wii U. A better roster doesn't make for a better game.",7,SUPER SMASH BROS ULTIMATE,METACRITIC
Metayerju,30-08-2019,Super repetitive. I hoped to get into it but it didn t work for me. Got bored after 20 or 30 fights. I understand some people might like it,5,SUPER SMASH BROS ULTIMATE,METACRITIC
Kris217,11-12-2018,"Es un excelente juego, el equilibrio de batalla de los personajes es asombroso, tiene una excelente mejora de la CPU en batalla, sin lugar a duda muchas veces te presenta un gran reto, el juego esta pensado tanto para batallas serias como informales, excelente modos de juego sin duda ofrece muchísimas horas de juego y diversión, eh seguido esta franquicia desde super smash bros meele y me encanta siento una combinación de las mejores cosas que tenia cada juego de Smash anteriormente y por ultimo la cantidad de contenido en este juego es absurda mente extensa demasiadas cosas por desbloquear y eso ofrece mucho mas tiempo y incentivo al jugador para seguir en las batallas y seguir explorando en los modos de juego, para mi es el mejor Smash Bros de todos los que han hecho.",10,SUPER SMASH BROS ULTIMATE,METACRITIC
blawren4,11-03-2019,"So far, I've only played World of Light and local multiplayer. Having a good time with this game and with all the unlocks happening all the time, you really feel like you are accomplishing something and getting better at the game. Single player alone is worth the price of admission so far. Some of the battles are way too easy, but some are very hard, which is just right.",10,SUPER SMASH BROS ULTIMATE,METACRITIC
Cougargames,01-11-2019,"One of my top 10 games of all time, a must buy for every nintendo switch owner, imagine just more smah all characters collected in one place plus more! I mean you really cant complain. And yes the fighters pass and all dlc for this game is worth it!",9,SUPER SMASH BROS ULTIMATE,METACRITIC
Masterplanner64,21-02-2019,"Dumb story mode, no home run contest , no target smash , weak online, extreme difficulty in cruel smash, many things like the over world map in adventure , the credits game in classic , the same bonus stage in classic for every character the surplus of fire emblem characters all feel cheap and rushed compared Wii and gamecube versions ultimate should mean Ultimate removed features and no real new added features making a lackluster experience aren't ultimate. Having the most characters does not make this game the best smash.",6,SUPER SMASH BROS ULTIMATE,METACRITIC
mikeje,23-12-2021,"Ну довольна таки все криво косо сделано.
Боевка супер странная, постоянные инвули приводят к скачкам по арене в течении пяти минут пока кому-то все таки не наскучит эта суета или у игроков таки не случится клатч.
Файтингом эту игру называть ни как нельзя, казуальная через чур, при этом очень супер всратое управление, зачем делать всё через одну кнопу, когда у вас еще столько не занятых, непонятно. Сложным освоением и сложностью игры, игроки называет то что у многих бойцов есть свои фишки, которые ты должен сам находить, на деле эта пару приемов с разной анимацией и всё.
Очень ДОРОГО, при этом еще новых персонажей нужно ПОКУПАТЬ?! АЛЕ у вас игра 6к стоит!!! какие могут быть платные персонажи????
игра плохо работает через wi fi, нужно покупать доп для сетевого кабеля или док станцию с гнездом для сетевого кабеля.
НО! еще не все....не забудьте, что вам еще понадобится геймпад!!! иначе вы ушатаете эти супер хлюпкие джойконы.
В общем если вы хотите нормальный файтинг с нормальными механиками, а не скачками по арене лучше обратите внимание на теккен 7 или сф5, в случае игры в портаитиве это плохая затея на свиче играть в файтинги....",2,SUPER SMASH BROS ULTIMATE,METACRITIC
srtgoren,10-02-2019,"This game is so cool to play online and with friends, and also alone. I like Brawl more but this one is also amazing!",9,SUPER SMASH BROS ULTIMATE,METACRITIC
eSKAone,20-12-2018,"This is the best fighting game existing. Easy to have fun, with a light year high ceiling of mastering (so many fighters, so many stages, so many modes). And it's beautiful (the animations, the sound effects, the music scores), I don't know what has more value, the Star Wars universe, or the universe of Nintendo. It's the perfect Nintendo multiplayer game.",10,SUPER SMASH BROS ULTIMATE,METACRITIC
setuis,24-01-2019,As a newer player to smash i dislike the fact that the golden mushroom spirits etc are limited time events. Makes it impossible to win one. Have two chance a day or have to be online at specfic time is pretty bad. Would surely annoy someone trying to collect all the sprites etc. If they release these as free DLC at somepoint it would be fine.. But considering the ambido stuff unlocking things in ninedo gamse like epona's horse in breath of wild i don't count on it. Nintendo should make digital ambidos...,7,SUPER SMASH BROS ULTIMATE,METACRITIC
Afenger,12-05-2019,"Sem duvidas este é o jogo definitivo da serie Smash que pssui jogos muito bem avaliados de grande importancia na cena dos jogos em geral. Este possui um conteudo rico em personagens, telas e modos de jogo, de fato 10 é o minimo para esta obra prima que bateu recordes em vendas por todo o mundo.",10,SUPER SMASH BROS ULTIMATE,METACRITIC
Lone_Wolf_Sones,03-02-2020,"It's Smash Bros. But now it has a new subtitle. But what does that subtitle mean? Does it earn the ""Ultimate"" moniker?

Smash has been around since the N64. It started as a simple party game and by a happy accident became one of the premier fighting games in the competitive scene regularly scene at tournaments like EVO.

But what is Smash? Is it a party game? Is it a fighting game? It's both. It's whatever you want it to be. There are so many options to tailor the experience to how you want to play it's amazing.

Let's start with the roster. Any fighting game worth it's salt has to have an interesting roster right? Smash is no different and it absolutely delivers. It has brought every character back including those like Solid Snake and Ice Climbers. The sheer work it must have taken for licensing to make this happening must have been incredible.

Initially I was disappointed that trophies were cut as well as home run contest. In the place of trophies we got spirits. They are ok but I miss reading the little bits of information about the history of the cool stuff.

We also got a new addition in the form of world of light which is like a new adventure mode and it's pretty massive. I found it incredibly enjoyable.

Home Run contest has since been added back in along with stage editor/creators. In addition they have continued to support the game via a fighter pass.

In addition to returning characters from Smash 4 like Cloud, Bayonetta and more as well as newcomers like K. Rool and Ridley? The fighter pass has seen the addition of Joker, Hero, Banjo, Terry, and Byleth.

So what do I not like about Smash Ultimate? Well I didn't like the changes made to Link. I wasn't all that fond of Breath of the Wild for starters so I really lamented the loss of things like a hook shot.

That being said there is so much other content on offer that even if someone finds that they no longer like the way a character plays? They can generally find something in the 50+ character that should speak to them.

The online is still as bad as it always was though, only now you have to pay for Switch Online.

Smash Ultimate is easily worth the price of admission and offers more content than other games for the same price.",9,SUPER SMASH BROS ULTIMATE,METACRITIC
ILoveBF1,30-10-2019,A very good game with awesome characters and well-made mechanics. The maps are also amazing.,9,SUPER SMASH BROS ULTIMATE,METACRITIC
