author,date,review,score,titre,origine
Jecht_342,03-06-2014,"The first thing you'll notice about this game is that it's beautiful. I've liked the look of past Mario Kart games, but this one is beyond compare. Even the remade maps from past systems look amazing. The second important thing about it is that they've made some new innovations, and they all work pretty well. Driving underwater and on walls and gliding are all fun mechanics that are similar enough to fit in, but different enough to make the game seem fresh.
Overall, I would say this is the best Mario Kart game I've ever played.",10,MARIO KART 8 deluxe,METACRITIC
TaraDarveaux,05-06-2014,"Most exciting Mario Kart game yet. New items are awesome, and maps are gorgeous. Even the online play is extremely improved. The only thing I thought was weird is that green shells seem easier to actually hit people with, maybe I'm just getting better at playing though. Oh, and when you fall off the track there isn't an obnoxious black screen that makes it seem like you just got put to 12th place. You can also unlock things in multiplayer now, which I don't think used to be possible. I've been having so much fun with this game, even by myself!",10,MARIO KART 8 deluxe,METACRITIC
YakuzaSlayer432,06-06-2014,"The game is super fun! I can't stop playing! It's worth all the time I have that's free! It's so fun and addictive!
The game uses some mechanics from Sonic and SEGA Allstars Racing, like buying characters and stages from the shops. But for a fan of racing games or wanting a break from basic Mario games, then this or Super Mario Strikers is worth the money and game time! Keep up the work and someday the Wii U will have a great legacy. Screw the Xbox One. I could care less on PS4. It may have quirks, but this game is worth buying and worth buying the Wii U! 10/10",10,MARIO KART 8 deluxe,METACRITIC
10squareben,29-06-2014,"Highly enjoyable game with a massive single player game to play and an endless online one. Shame the battle mode is gimped, it would work better if it had arenas. Definite winner regardless GO AND BUY THIS GAME YOU DINGUS!",9,MARIO KART 8 deluxe,METACRITIC
Viltgance,28-10-2015,"The best Mario Kart game to date, it would be a perfect 10 if it had proper battle mode arenas. The new tracks are extremely fun and well designed and also brings back some of your favorite retro tracks. It runs extremely well on the Wii U, single player or split screen. A definite must own.",9,MARIO KART 8 deluxe,METACRITIC
Rikkaiser,11-06-2014,"Mario Kart 8 is a step backwards for the Mario Kart franchise. It's getting a lot of positive attention, as you would expect a Mario Kart game to get. I think people are beginning to disregard any flaws that a Mario Kart game may have now because of a delusion that all of these games are perfect. If this is your first time picking up a Mario Kart game, I would recommend Mario Kart Wii over this game, if you already have a Wii or Wii U. So why don't I like Mario Kart 8? They changed things that didn't need to be changed. It felt like they took content out. They added things that didn't need to be added. And worst of all, it feels like it was lazy. I'll get the positive things out of the way now, because I'd like to put more emphasis on the negative aspects. The game is fun, as usual. The game is gorgeous, too. The graphics are very nice to look at, the music sounds pretty good. They added a Piranha Plant power-up, which I thought was a strong and good addition- it chomps every few seconds, giving you a small boost each time and grabbing/attacking anything on your screen (even the Blooper that sprays ink). They also added a Music Box power-up, which was an excellent addition because it sends out a shock wave around the user, flipping any nearby enemy drivers and destroying any incoming hostile projectiles (including the Blue Shell) or any bad things left on the road. It's a power-up that requires skill and timing, and there can never be enough of that. Online mode is pretty smooth, I've never lagged and I've never had any problems finding people or connecting. Bikes were also made more similar to karts, which, while it takes away some of the uniqueness of bikes, adds a bit more balance to the game. The game also lets you take on the Grand Prix with your friends, something that should have been added a long time ago. That's it for the good. Time for the bad. And there's a lot more of it. When I first started the game, the first thing I did was look up a list of specific prerequisites to unlock characters (sorry, I didn't feel like finding out for myself), and the characters themselves. When I found something to read, it told me that all the characters are unlocked in a random order. That's stupid. In Mario Kart Wii, there was the more difficult-to-get Dry Bowser, who seemed awesome. And you know how you unlock him? By getting a one star rating or higher on all the new 150cc cups. Not too difficult, but was definitely satisfying to complete that specific goal and have that character waiting for you as a reward. Dry Bowser is just my favorite example- there are plenty of other characters that were unlocked in many different unique and specific ways. Mario Kart 8, however, has the universal method of coming in 1st place in any cup, unlocking one character per gold trophy. So you can't just go for the characters you want by taking on specific challenges- you just play and hope the game gives you the character you want (if there are even any on MK8's roster). My experience works out perfectly for this review- the only character I wanted was the last one I unlocked. That was real nice. Oh, and yeah, I only cared about one- Rosalina. The rest of the roster was garbage. They used all 7 Koopaling bosses from the original Super Mario World. While I was amazed and happy at first, realizing that they put ALL SEVEN of them in the game ruined any kind of excitement and nostalgia I felt. That was a lazy choice. And in case there weren't enough babies, Baby Rosalina joined the fray! Because, you know, we need more of the same exact character. Metal Mario is kinda cool I guess. Lakitu is okay, I love Rosalina, and the heavy/metal versions of Mario and Peach were fine. But, in my opinion, the rest of the roster was lame and lazy. 2-player split screen was made worse. The screen is now divided with a vertical line instead of a horizontal one, making your vision of what you actually need to see worse. Battle Mode was butchered. This one was painful. Remember those fun, arena-like tracks where you could have balloon battles in a frenzy? They're gone. The new selection of courses to battle on are just a few of the actual racetracks from the game. This was one of the stupidest decisions they made. They added some power-ups that are horrible. There's a Coin as a power-up now. It gives you a barely noticeable speed boost and two coins. Useless. There's also a Boomerang, which is seemingly impossible to aim. The ""8"" is stupid too, because it consists of 7 mediocre power-ups and a Star. But you have hardly any control what order they're used in, so I just mash the button until I get the Star. If you hold a power-up behind/around you now, like a banana peel, it doesn't empty your item slot. This takes away strategy from the game. Finally, the new anti-gravity mechanic is practically unnoticeable. I'm sorry to end it so abruptly, and I had more to say, but I'm reaching the character limit. Mario Kart 8 is a disappointment to the franchise",5,MARIO KART 8 deluxe,METACRITIC
Hardycore,31-05-2014,"Having read some of the reviews, I can't understand why people rate this game so high. Of course everyone has their own opinion, but I'm not that fond of it.

Let's start with the good stuff.
The game looks gorgeous. That, coming from someone who doesn't care about the graphics much, that means a lot. The soundtrack is nice too. It is very fitting.

What this game is lacking, however, is skill to master it. It is a nice and very fun game for any casual gamer and even my friend who is really bad at games in general, liked it.

But that's just it. It's easy and simple. There isn't much to be good at.

I'm not saying it doesn't take skill at all. It matters where you drive and there are several ways to take shortcuts. There are also several ways to increase speed. However, most tricks, if not all, you'll learn your first day.

The courses have gotten somewhat easier, the AI worse and items aren't as devastating as they used to be (which is a good thing). Having played mainly mario kart double dash, I have to say it has gotten worse instead of better. In double dash, you had to push enemies around and picking characters actually mattered. Each character had their own unique item, and that was certainly a very strong point.

In mario kart 8, the characters don't matter besides the 3 (6) weight categories. They simply look different. There is a whole lot of characters to unlock and if they would have been different from one another, it certainly would have added more depth to the game. Sure, it's nice to play with your favorite character, but for someone who's less interested in the lay out and cares more about the gameplay, it isn't really worth unlocking them.

A nice addition to the game is the option to build your own carts/bikes. Each part has their own stats, which is nice, but to me, the stats don't seem to matter much. Different bikes/cars don't require a unique way of driving, besides the difference between bikes and cars. The parts also often have the same stats, making it also visuals, pretty much.

Cool about this game is that it has zero gravity. You can drive upside down and on the walls. I also like the flying parts. However, because of the way the camera always follows the car, you can't really see the difference between being upside down or not. The flying parts are cool, but what would have been really nice is if it was optional. Being able to turn your car into a kite at all times. It would allow all sorts of techniques to get past obstacles and would add much more depth.

Something else I don't really like about this game is the lack of options. There is no option screen whatsoever. No way to turn down the music or change the controls. Also, using any controller other than the gamepad is somewhat buggy. Whenever you lay down your controller for a while, you can't pick it up and keep on playing. Instead, it suddenly goes to the gamepad, forcing to use that instead.

The game is also rather short, because it's so easy. At 150 CC you finally get the feeling you have to do something, so you can finish the game the first day. Luckily you can play online, so the game becomes both more challenging and it extends the duration. It's just not something I enjoy, because it doesn't take much skill but a whole lot of luck.

Overall:
It's a very fun game. It's casual and relaxing and lots of fun with friends. But casual it is. It is in no way competitive. The game doesn't take much skill to master, but it is very dependent on items, meaning it is a very luck based game. In competitions, you try to avoid luck based factors as much as possible and in this game it can't be avoided, especially because the game doesn't have much else to offer.

The graphics are great and the music is good too. The game plays like a charm and everyone can jump right in, without needing a lot of practise. You can play with all controllers (from gamepad to nunchuks), so everyone can use whatever they want.

Overall I give this game a 6.5",6,MARIO KART 8 deluxe,METACRITIC
GridironCJ,12-06-2014,"Mario Kart 8 is a fun game, but it fails to take the series anywhere it hasn't been before and suffers from Nintendo's laziness in a few areas. Let's start off with the good. There are plenty of courses and a decent roster of characters to choose from. Nintendo added a little more depth by being able to choose your vehicle type, tires, and air peripheral. The game is colorful and looks decent for a Nintendo game. Why am I saying decent a lot? I'm simply not very impressed overall with this game. The graphics, while decent for a Nintendo game, are still very lackluster. There are a lot of rough edges and the detail just isn't there. Then again, I have higher standards than the average gamer. Additionally, you can no longer carry more than one item at a time. This makes the game a little less strategic, which is unfortunate. The battle mode is probably the worst-executed part of the game. There aren't even specialized maps for battle. Nintendo literally took some of the race courses and made them battle courses. Online multiplayer is also very underwhelming, as you cannot fill and entire race with human opponents.

Overall, Mario Kart 8 is a fun, but lacking game. It would be nice to see Nintendo try a little harder next time and not take the easy way out in so many areas.",6,MARIO KART 8 deluxe,METACRITIC
ozorxoron,09-06-2014,"This is an incredibly fun game don't get me wrong, if you enjoy doing the same thing over and over and over then this is the game for you, it's just it lacks any real content. Sure it has a lot of tracks, but 50% of those tracks are pulled from previous games, some of which are absolutely tedious and make me question who in their right mind decided to bring them back. The variety of characters is very poor, it's mainly an assortment of your usual Mario, Luigi and Peach and then the babified versions of those characters and even metal versions of Mario and Peach. The variety is sorely lacking with the characters, I have no idea why as there's a lot of characters to choose from in the Mario-verse.

My biggest problem with this game comes from the lack of things to do, sure racing is fun for a few hours against the AI, then you realise over a decade later they still haven't fixed the AI to target anyone but you, so that spoils racing against the AI. The multiplayer is fun, sure, when you're not being disconnected from races. Even then it's just a matter of time before this games goes from amazing fun to tedium as you're just playing the same maps with the same vehicle over and over with nothing really changing.

A fun game, but a lacking one.",6,MARIO KART 8 deluxe,METACRITIC
hunttom420,30-05-2014,"Very addicting! The graphics on a 1080p HDTV is simply amazing! A must have for any Wii U owner, by far the best game for the Wii U yet! I don't want to spoil the game so go out and buy it already! Have fun with your family, friends, or random internet gamers.",9,MARIO KART 8 deluxe,METACRITIC
Vanpire73,06-06-2014,"Pretty fun, but it's still no Diddy Kong Racing. Having an answer for the blue shell is welcome and the HD graphics are an improvement, but at the end of the day it's essentially the same thing it's always been.",7,MARIO KART 8 deluxe,METACRITIC
ynotownemall,01-06-2014,"I really wanted to love this game but as it is I only like it. It looks fantastic and has a good variety of tracks. The player roster leaves a little to be desired, there should be less babies and koopa kids and more of the other toons we all like (Samus).

But when push comes to shove this is just the same Mario Kart game (that some of us have been playing since the SNES) with pretty graphics.

This is still a good game and any Mario Kart fan should pick it up, but it could have been great, Nintendo were simply to scared to take any real chances with it.",7,MARIO KART 8 deluxe,METACRITIC
lordrichington,04-06-2014,"As far as value goes, given that we got a free game with it - this game is worth it.

This is only aimed at the veteran. Disregard and buy if you are new to MK.

I give this game 5/10 because for all its colourful splendour - it was still boring me, an hour in.

.. It just has really very little new to offer. Most of the additional things are cute but gimmicky stuff that will only be used if you're stuck in the later places, looking for something to boost you back into contention. I don't begrudge that, but I know how to play the game so I just barely see that - and really, the longer you play the game, the less interest you have in the items.

Sure, we get customisation of ""parts"" to karts - but at the end of the day, that just doesn't really have much impact.

Tracks look nice, but are fairly easy and you're effectively vying for first place, during your first lap (there are no real surprises). Drive well, slide round corners, rinse and repeat. We've been here before.

Who really cares whether we're underwater or hovering on jets? Either way, the aim is to slide around the corners with the EXACT SAME handling.

My point is, there is no further effective changes to game play and really quite frustratingly there are no battle tracks, which means you're really basically reduced to doing the same thing you were doing on the previous game.

It might sound like I'm trolling to give it 5/10, but it's the eighth game in this series and if you're a veteran, you can go buy a very lowly rated game and at least get an hour into it without being tired. I haven't played a single minute of mario kart in about 2 years, prior to playing this and it was instantly underwhelming.

It's still ok at the price and current offer, but it's certainly a very mediocre effort by Nintendo - who have in the past really innovated - and with the state of this console, I really expected more. Give us race modes, give us battle arenas, give us handicap options, something!

When you've played this game for a couple of hours, you will realise this game is iterative. There may be tons of gushing reviews at the moment, but that will wash away, soon enough.",5,MARIO KART 8 deluxe,METACRITIC
Mando44646,07-06-2014,"Fantastic, fun, creative, and finally a counter to the blue shell. Need I say more? I hope for DLC characters and new tracks, but this legitimizes owning a Wii U by itself. The roster is a bit of an let down with unimaginative choices like good Mario and Peach, too many babies, and 7 Koopalings. Overall, you need this if you own a Wii U. If you don't own a Wii U, go out now and buy the MK8 console bundle.",9,MARIO KART 8 deluxe,METACRITIC
Wawacoffee89,02-06-2014,"It is literally the same title, same gameplay but somehow they out do themselves everytime. More Characters(like 30), same and new powerups, kart customization; down to the kart, wheels and glider; a coin collecting boost for more speed during that race, ohh and also they brought back old courses; remastered and polished; and brand new ones. I only bought the Wii U for same screen multiplayer games(since it doesnt really exist anymore) like Mario Kart and Super Smash. This game is awesome and a must buy for people who actaully own a Wii U.",10,MARIO KART 8 deluxe,METACRITIC
NeedleBanger,28-08-2014,"Take a look at the number of positive reviews vs. negative ones for this game, that should give you a little microcosm of the ratio between idiots & people with brains in this world. I love that one moron: ""GO OUT AND BUY A Wii U FOR THIS GAME"". Good lord buddy, I bet you're required by law to wear a hockey helmet every time you walk to the corner store. This game SUCKS and will entertain somebody with brain cells for a week tops. Anybody who gave this game a score of 9 or higher has no clue what they're talking about. If you bought a Wii U I already feel sorry for you, and don't give Nintendo any more money until they finally deserve it (this isn't the time). This game is for 5 year olds, and stupid ones at that, who will never have a clue. It would suck to just be starting off in this world & thinking pure trash is good all the time. If this game is a 9/10 then KILL ME NOW!",5,MARIO KART 8 deluxe,METACRITIC
Edugreen,06-06-2014,"Mario Kart 8 is perfect in every way. The graphics are marvelous, the tracks are fantastic, the online matches are insane, the items system is balanced, the Mario Kart TV is excellent. A masterpiece. Best game of my life beside ""The Legend of Zelda, Ocarina of Time"".",10,MARIO KART 8 deluxe,METACRITIC
LuigiCuau,24-11-2014,"Después de años desde el juego de Wii, llega este juego con la innovación de la gravedad, que la verdad se ve maravilloso, pistas padrisimas y un game play excelente, Mario Kart 8 es un juego que te ara pasar horas de diversión, sin embargo no logra el 10 por las siguientes razones:

1 No hay escenarios para batalla de balones, jugar en las pistas no son divertidas
2 Senda arcoiris muy pobre, se supone que debe ser la pista más difícil y más larga y es lo contrario muy corta y muy fácil
3 personajes que no convencen, metal peach, baby rosalinda ¿quieren más ?

De hay en fuera el juego es exelente",9,MARIO KART 8 deluxe,METACRITIC
Ramon4567,21-07-2014,"The item balance was done perfectly in Mario Kart 7, but now, luck is your best friend in this unfair sequel. Even when you play at your best, especially in online races, you will frequently acquire coins from item boxes. Another flaw is the character roster; where is Diddy Kong and Dry Bones? Instead of giving us these original characters (and more), we get five babies, two palette swaps, and the seven minions for Bowser. This is the worst list of characters yet, and it would have been nice to play as different colors of Yoshi and Toad. Finally, the Battle Mode is complete garbage now; you only have eight battle courses, and they are all race tracks. I'm pretty sure you get the idea. As for the good, it's not enough to revive this ridiculous game. The visuals are indeed the best, the controls are smooth, the music is mostly fantastic, but the amount of courses should have increased from 32 to about 50. What about the gameplay? Well, it is extremely simple, and it didn't change a whole lot. I wish Mario Kart 8 was more like it's hand-held predecessor, but with more content to boot. In its current state, you will be severely disappointed, so rent it before you buy it.",4,MARIO KART 8 deluxe,METACRITIC
DukeJon,02-06-2014,Same old same old. Too little has changed since the wii version. The anti-grav/flying parts are lifted straight from Sonic and Sega all stars racing transformed.,6,MARIO KART 8 deluxe,METACRITIC
MissFelixia,15-05-2015,"this review is for online mainly since thats probably where you'll be the most for online its too unbalanced to even rate so the score is lowered once again. 0/10 for online. seriously a coin in last place? or a single mushroom? i've had worse dice rolls. it seemed to start balanced but i swear as the rank increases they decide to change that.
for offline its a mediocre 6/10
sorry but mediocre at best rather play the wii version more. the graphics and gameplay is amazing but you'll get frustrated at the addition of the stupid coin item. want bannana only mode well i guess the coin is a bannana now. want a franic powerful items game yet again the coin is a powerful item apparently same with bob-ombs only. the Ai in this is lame as soon as you realise you can pick the slowest car even on 150cc and destroy the ai. but again that and the coin ruin what could have been an amazing game. only thing worth getting it for is the time trial. as for online yeh its pretty fun up to about 5k points then the dice rolls will screw you over in 5th? heres a coin or in 5th heres 3 mushrooms while the person in front gets a bullet bill. items just seems messed up this game. battle arenas have gone and also small but noticable is podium finishes. i hope the next game is better than this. sorry but after many many bs unbalanced online matches the score is lowered. to a 2 from a 6 if you want online get sonic and sega all stars racing if you want a family experence get this. this is unbalanced to all hell and not even better than the wii version. the Ai is really bad in this also probably cause they dunno how to balance their game but for single player this is the worst mario kart game so far. get it preowned for the time trials thats all your gonna have fun with.",0,MARIO KART 8 deluxe,METACRITIC
endn,31-07-2014,"Worst Mario Kart. I appreciate the updated graphics, but the core gameplay is broken. Items are no fun to use because tracks are often too wide and splits into two or more paths that racers are too far apart. Not to mention you rarely get fun item if you are top 3. Battle mode is completely ruined.

AI cheats too obviously. For example you can be #1 for 2 laps and everybody seems to catch up in the last lap. Unlockables are lackluster. Ugly kart design, either too serious or too childish looking. Very unspired. Too much focus on collecting coins. Too many bowser children.

My wife and I loved Mario Kart since Super Nintendo. It's gotten worse over the years but there were always something interesting that kept us playing. This is the first Mario Kart that my wife actually quits before we complete 100cc. Said it felt like a chore.",6,MARIO KART 8 deluxe,METACRITIC
ninja-jason51,01-06-2014,"The game is beautiful, its nice seeing Mario Kart in HD. The game play is basically the same but its a great formula that doesn't need much of a change. The anti-gravity is a neat feature. It has great tracks, and a lot of them. They have some remakes as well, my favorite being moo moo meadows. The battles are a little different I like them but I miss the large area maps and bomb bomb battles. Hopefully they can add stuff in with updates in the future.

I recommend buying a Wii U for this game, and Mario 3D world as well as sonic lost worlds. There are other good games but those are my top 3 favorite.",10,MARIO KART 8 deluxe,METACRITIC
umafeo23,31-05-2014,"Could have been better. They recycled the exact same elements from Mario Kart 7, 6, 5 and the ones before that. It's pretty much the exact same game with better graphics. I mean, I could understand that all Mario Karts were the same before because they were running on weak consoles that could not handle HD, but now, this console finally as the HD capability and can handle complex processes that could have made the game incredible (such as the Twinkle-Vane process; makes games, especially RACING games, incredible and could only be handled by the Cell Processor and above). So yes, thanks Nintendo. Not just for giving me the same Mario Kart game every 2 years (is this CoD? same game every year), but for giving me REALLY high hopes. I am a die-hard Nintendo fan. I am ReflexionIntelectual and in my channel, already said this game disappointed me, but it's a lot more beautiful to express feelings with written words. Thank you for reading this and see ya next time!
PS: It's funny how Nintendo fanboys are comparing this game and Watch Dogs. It's alright that you're a Nintendo fan (like me), but saying this is better than Watch Dogs? They're not even in the same genre and are COMPLETELY different games.",5,MARIO KART 8 deluxe,METACRITIC
Mik87,02-06-2014,"Gioco fantastico. Non è il Mario Kart definitivo a causa di alcuni difetti piccoli e meno piccoli (Battle Mode), ma è probabilmente il migliore della serie. Tracciati spettacolari, comparto audio-visivo da urlo, controlli eccellenti, ottimo online e divertimento praticamente infinito. Un must.",10,MARIO KART 8 deluxe,METACRITIC
forestmarie,03-06-2014,"I'm not going to say Mario Kart 8 is the best Mario Kart ever. I'm also not going to say it's not. It is too early to tell but all I know is its the most fun I've had in years. And with online and future downloadable updates, the sky is the limit for this well made instant masterpiece.",5,MARIO KART 8 deluxe,METACRITIC
Ammar2000,31-05-2014,"Honestly this is the best game on next gen ,until now at least, I have had no problems at all with its awesome levels ,more reliable on skill and maybe the best soundtrack ever and it is now even better than double dash and the n64 which makes it my favorite Mario kart of all time. Only one tiny problem is that the characters aren't that good, but THIS GAME IS AWESOME!!!!!!",10,MARIO KART 8 deluxe,METACRITIC
Hmongol,17-06-2014,"This game was such a disappointment! They no longer have automatic and manual, for most people this is okay but for casual gamers like my wife and kids who do not know how to drift will not like it very long. Mario kart 7 introduce Automatic driving which was great because now my family can actually play on 150cc cup with me because it auto drifts for them. I do not know why they took out the feature but my family all quit after always coming in last. We went back to mario kart 7 so we can all play together",3,MARIO KART 8 deluxe,METACRITIC
jlplatten,13-06-2014,"Where's the 8-Player LAN party? Double-Dash was the peak of Mario Kart greatness, because it allowed friends to all come together at one location, hook up 2 GameCubes with a TV each, and have loads of fun for hours on end.... The Mario Kart on Wii lost the most attractive feature, and playing by myself got boring real fast... When I heard Mario Kart on Wii U also didn't have this feature, I decided to boycott the game. How can technology be advancing, yet simple networking features be stripped? No thanks to Mario Kart 8... a game that's meant to be enjoyed with friends is not fun playing by yourself on the couch. I'm not saying internet multiplayer shouldn't be there... I'm just saying a LAN option should be included. Is it really that hard to do?",0,MARIO KART 8 deluxe,METACRITIC
Wanderlei,31-05-2014,"The best Mario Kart ever made! It has so much more depth than Mario Kart Wii. It is only slightly harder to pick up and play but it is a much much deeper game, it will take time to master all the intricacies in the course, cars, moves and characters to get to acquire top level of driving skill.

Nintendo proves once again they are consistently the best world at making games.",10,MARIO KART 8 deluxe,METACRITIC
Broyax,28-03-2017,"Cette licence est recyclée à l'infini, tellement recyclée que c'est devenu une usine à pneus rechapés, tellement niaise que c'est avec le premier Mario qu'est né le mot-combo ""japo-niais"". Avec ce nouveau Mario sur ses déplaçoirs Playskool, rien ne change, sauf l'apport de la HD (enfin, façon de parler...), ce qui est déjà une révolution pour Nintendo.

C'est tellement bête que même les mômes n'en veulent pas : ils veulent en effet jouer à GTA et écraser des gens en écoutant du rap, pas diriger des persos idiots dans des graphismes en 256 couleurs, des effets sonores de la fête à neuneu et une musique de cirque. Il est temps que Nintendo (qui s'enlise avec sa console premier âge déjà dépassée) pense à sa reconversion.",0,MARIO KART 8 deluxe,METACRITIC
Pongdok,01-07-2014,"My wife and I were extremely excited for this game. We tried to find one of the bundles, but ended up buying the game separately. No big deal. We got home and started playing it. The come-down was pretty hard.

The good:
- Looks great
- Drives alright

The Bad:
- Boring character selection
- Unnecessary Kart customization (go play gran turismo, or whatever...)
- Tracks excessively wide and devoid of interesting features (Anti-G doesn't appear to actually do anything.)
- Can't pick up a second item while trailing the first or surrounded by the 3-shell shield
- Track maps are on the game pad, for some reason. (I know you have a directive to use the game pad as much as possible to make it feel relevant, but busting the game isn't the best approach. Nobody should be looking down at the controller while trying to play a driving game.)

The very, very, very bad...:
- R.I.P. Battle Mode (Some people may not care, but this was an enormous disappointment for me.)

o.O Look at all these 10/10 reviews from what I assume are Nintendo PR spammer accounts and people who have never played a proper Mario Kart game. (You have my eternal scorn and heartfelt pity, respectively.)

While I appreciate whatever effort has been put into this, the focus is dreadfully wrong. Graphics and attempts at innovation are fine, but if you get the feel wrong, the fun just drains away and I want to go play another game. Use a variety of play testers next time, (ideally from as many demographics as you can get) and listen to what your old, die-hard fans tell you prior to release day.

I would play Mario Kart (SNES), Mario Kart 64 and Mario Kart Double Dash before this.

I feel like my key gripe is MK8's bafflingly idiotic iteration of battle mode. Balloon battles don't belong on the circuit tracks, and they certainly don't need a dozen computer-controlled characters driving around fouling everything up. If I wanted to fight computers, I'd go race. I feel like they were put in because of the lack of proper battle arenas. Even with a bunch of extra cannon(turtle shell?)-fodder racing around in circles the 'battle tracks' feel huge and empty. There is no complex strategy and no sense of exhilaration or anticipation as you might have experienced stalking each other around the Block Fort in MK 64. In MK8, you either chase an enemy or try to joust in the second or two between when you see him and when you pass each other. This new battle mode is unplayable garbage, not worthy of a top-tier Nintendo release. Seriously, whoever gave the O.K. for this needs to get out of the video game industry and go become an accountant or investment banker.

If there is no patch to address some of these issues, then this was my last Mario Kart game. I'd feel completely cheated if it hadn't come with a download code for Pikmin 3.

I am holding out hope that the new Smash Bros. won't be a dumpster fire like this drek. If that's rubbish, I'll probably just play the Project M mod for Brawl and retire Nintendo to nostalgia-town. They have the intellectual property and the talent, but they've lost the Soul.",6,MARIO KART 8 deluxe,METACRITIC
icedchoffee,05-06-2014,"this game needs soooo much fixing, dont get me wrong its a good game i completed all the cups already with atleast a 1 star rating but the items and karts are sooo dumb. first of all the kart parts have ""stats"" in which some have more speed than others and some may have more acceleration, but none of those stats come into effect. i play as morton (heavy) on the sport bike with azure roller tires and the bowser kite. the stats for that is (4.25 speed, 4.0 accel, 3.75 weight, 3.25 handling and 1.75 traction) that is a great balance of a high amount of speed and acceleration but noooooo in this game ive gotten passed by normally driving by mario, who is a medium player, with the Standard kart, standard tires and the super glider which has (3.75 speed, 2.5 accel, 3.75 weight, 3.25 handling and 3.75 traction) so nintendo is trying to go above and beyond with these features of customizable karts but you basically customize them for show since the stats dont apply to the game at all. Second, the items in this game suck, ive gotten a star in 2nd place, that really doesnt make any sense at all in my eyes, when you get hit by an item its almost like youre stunned for 15 seconds, ive been in first place slipped on a banana and was sent all the way back to 7th in a matter of seconds. in mario kart wii, which is the best mario kart, when you had a mushroom or a star it would give u a noticably big speed boost...... not in mario kart 8, there is probably a 2% speed boost tops when activating star power. mushrooms in this game barely add speed as well, ive had a golden mushroom before and was passed by a person getting a boost from drifting.......wtf is that crap. there really needs to be something changed with the items with how often you get a certain item, what places can and cant get certain items, faster and more powerful boosts with mushrooms or stars and even the bullet bill. the bullet bill is complete garbage in this game. if nintendo is going to implement kart stats they should at least make it balanced or just have the stats removed. in addition to that, the stats are completely unfair, heavy characters start off with a base stat of (4.75 speed which is already fast, 2.0 accel, 4.75 weight, 2.25 handling and 3.25 traction) with just a base stat of that is completely over powered. having a footrace on mario circuit with heavy against light, heavy would win because of the speed they have(light has a base stat of 2.25 speed). overalll this game is completely 100% broken from items to stats to stun from items.right now with my experience on this game i would give it a 2.5 out of 5 and im a great Nintendo fan, but they really messed up this game and its bad.",2,MARIO KART 8 deluxe,METACRITIC
SuperAttackGame,04-06-2014,"This is, without a doubt, the biggest letdown in the Mario Kart series, a middle finger salute to the fans. Mario Kart 8 is a result of taking out everything that makes Mario Kart good, and leaves in the bad. Mario Kart 7 was pretty much the refined Mario Kart of the series, but that doesn't mean there was nothing to improve upon. They could have at least tried to make it on par with 7, but instead it was like they deliberately held back on this one. Were they trying to make sure there was enough to improve upon with Mario Kart 9? Because you don't do that. You don't try and make a sequel less than perfect so you can make the next sequel better. That's just a blatant, lazy excuse for money. To be a little more specific on why this game is bad - remember Mario Kart Wii, with its sloppy controls and rubber band AI? It's back in 8, maybe even worse this time around. How can they take such a step backwards? The stage design is also incredibly flat and uninspired, ironic given the anti-gravity feature, and that in itself is not utilised at all because I barely felt like I was going anit-gravity, and the stages are still flat.

It's very upsetting to see Mario Kart, of all franchises, become a lifeless shell of what it once was. 8 is the unlucky number for Mario spin-off sequels, it seems. This is the Mario Party 8 of the series, proof that people are getting sick of the series. Mario Kart will no longer be the big party game hit it once was, because even the biggest Mario Kart fans will have little good to say about this slump in the series. If we're very lucky, by Mario Kart 9 they will realise what they did wrong with this one and win everyone back - but let's face it, that's not very likely. Go away, Mario Kart. We don't like you anymore.",4,MARIO KART 8 deluxe,METACRITIC
CoreyintheHouse,08-11-2014,"When I first played Mario Kart 8, I had very high expectations. However I was met with the most disgusting racing game ever to be assembled in human history. DO NOT BUY!! a waste of money. People should buy a real game, like Corey in the House for the nintendo DS",0,MARIO KART 8 deluxe,METACRITIC
velvetmeds,30-06-2014,"boring. looks like a kid game, plays without any depth, poor graphics at last gen resolution. annoying soundtrack (better to mute). already played this game in the 90s...don't bother with it again.",0,MARIO KART 8 deluxe,METACRITIC
rodericrinehart,07-02-2015,"One of my favorite game series of all time gets some amazing new twists and HD graphics, and keeps the tight controls and great multiplayer. This is a system seller if there ever was one.",10,MARIO KART 8 deluxe,METACRITIC
