author,date,review,score,titre,origine
TheSkyDomain,31-01-2022,"This has to be my favorite Pokemon game of all time, and I am not even that far into the game yet. Easily puts this game into my top 5 games of all time. The exploration is very rewarding along with being able to pace break the game given some trial and error regarding catch rates. The overall theming is absolutely wonderful and being able to interact with your Pokemon in new ways is always a nice and sweet thing to do. Absolutely recommend to anyone who is a Pokemon fan or enjoys collect-a-thons or open world games.",10,POKEMON,METACRITIC
rat15,31-01-2022,"Very fun game, story was very compelling if you like the story in generation 4 games.
Battling has changed a little and it makes the experience even more fun!

VERY good start for the Legends spinoff series and cant wait to see more games like this from pokemon franchise! Enjoyed every single hour i put into the game.",9,POKEMON,METACRITIC
Omardihcar,31-01-2022,"Just an amazing blend of all the recent features that game freak had previously added, plus the open world areas feels wicked! It is just a refreshing way to play pokemon and an enjoyable game overall.",9,POKEMON,METACRITIC
AxelPipp,31-01-2022,"Juegazo. Todos estos años buscando juegos 3rd party con más mecánicas que los originales y parece que GameFreak escuchó. Tiene todo lo que esperas de un juego de Pokémon y más. No le doy el 10 porque siento que le faltan batallas con entrenadores. (sí hay, pero faltan más). Y un selector de dificultad para los veteranos de la saga.",9,POKEMON,METACRITIC
DanielPink,31-01-2022,"About 20 hours and still did not finished this game, its absolutely perfect, new contents, new mechanics, the map is really great despite lack of cities (only one), next generation can be still better doing the same.",9,POKEMON,METACRITIC
jidoc01,31-01-2022,"Although there are a few drawbacks, such as graphic issue and main story shortage, this game shows a satisfiable appearance which Pokemon mainstream games can have afterwards.",9,POKEMON,METACRITIC
Love_mymom96,14-02-2022,"For a person who has only played Pokémon games for their entire life, who are experiencing an open world game for the first time, this is revolutionary, this is a solid 100. If you play many franchises, or even multi platform, the game is mediocre in every way. It’s a bunch of good ideas terribly executed. The game feels poor (budget) regardless on The Pokémon Company being a 100 billion dollar empire. Their product doesn’t reflect their power at all.

If you are just curious to try a Pokémon, this will fell just like what it is, with no fanaticism and biased thoughts, a mediocre basic and rough game.
Get Pokémon Sword & Shield.",4,POKEMON,METACRITIC
Turndown4hwut,01-02-2022,"Pokémon has had a rough transition to 3D. Between the games getting easier to the point of being braindead, the fact that routes feel less like places to explore and more like corridors with occasional wild Pokémon battles, and the designs that keep getting worse and worse with each new generation, the cracks in the seams became a lot more noticeable. This reached its peak when the series made its proper jump to the Nintendo Switch with Pokémon Sword and Pokémon Shield, directed by Shigeru Ohmori, cutting about half of the Pokédex only to sell it back to you later down the line, and just generally looking like an upscaled 3DS game. And then we get the long awaited Sinnoh remakes with Pokémon Brilliant Diamond and Pokémon Shining Pearl, directed by Junichi Masuda, only if you wanted a Sinnoh remake that actually improved on Gen 4's foundation, you're never going to get one until modding gets more advanced.
So, with Ohmori most likely working on Gen 9 and Masuda attempting to polish up BDSP, enter Kazumasa Iwao, director of Pokémon Ultra Sun and Ultra Moon, the first game in the 3D era to actually feel like a game. And I think it's safe to say that if anyone needs to be the director of future Pokémon games, it needs to be Iwao, as Ohmori and Masuda are holding the series back. This was the big jump that Pokémon needed, and I'd say it delivers. Yeah, the visuals aren't that great, and the game can either feel grindy, or like a collectathon, but with every Pokémon you catch, you're making progress through the game. I'm currently about to start the 5th area, and the only reason I didn't make this review sooner is that the game is too much fun. This game could very well shape up the future of Pokémon, so do you want more visual novels with occasional monster catching elements, or actual games to sink your time into? If you want the latter, then buy this game.",10,POKEMON,METACRITIC
RetroStars19,01-02-2022,"Independientemente de los graficos que son algo feos, el juego es una joyita, es atrapante y muy divertido, buenas mecanicas, buen gameplay, buena duración y una historia bastante buena, para mi es 10/10.",10,POKEMON,METACRITIC
Palkia_Presioon,31-01-2022,"Una oda de nostalgia a Sinnoh, Pokémon Diamante y Perla son de mis regiones favoritas, y esta reinterpretación de las bases generales de la serie le hacen completo honor y justicia.

Realmente sientes la presión en el ambiente cada vez que exploras un nuevo lugar y te encuentras con pokémon alfa, una sensación que pocos juegos dentro de la franquicia me han hecho sentir.",10,POKEMON,METACRITIC
TheSquiddy92,31-01-2022,"The most fun I've had playing a Pokemon game in a long time. The graphics could have used more polish with more detail but overall it isn't as bad as the outrage over it. The ways of encountering, catching, and battling is seamless and intuitive and provide massive positive steps forward for the series. Future mainline Pokemon games should look at this game as the bare minimum and baseline of what it should be.",9,POKEMON,METACRITIC
Stay_schwifty,01-02-2022,"Where to start... Yes, I get why people don't like this game because of the graphics. However, for someone like me, that has grown up with Pokemon Red in the early days. It's a 7 year old child dream come true. I love this game so much. When I played it, I feel 7 years again playing Pokemon Red for the first time on my Gameboy Colour. Nostagic aside, the gameplay is super fun! Everything feels so smooth, running, throwing a Pokeball to a Shinx and immediatly after that catching another one. Its so addicitive and fun to play. I am only in the first area and spend 15 hours already! For people that not like this game. Ask yourself the question. Are you really a Pokemon fan? Because I don't get why you can hate this game graphics aside. Gamefreak finally shake some things up. And hopefully, they going to improve this concept further with more gameplay options and much better graphics. I am going back to filling my Pokedex! ;-)",10,POKEMON,METACRITIC
Perconductor,01-02-2022,"Pokémon Legends: Arceus marca un nuevo inicio de la franquicia… Los jugadores que amamos Pokémon estaremos agradecidos por esta evolución que mezcla las dinámicas de los juegos como Let’s Go con exploración y un mundo semi-abierto. Las zonas son lo suficientemente grandes y con la cantidad necesaria de Pokémon salvajes que no truncan la movilidad. Estoy emocionado por ver un próximo juego con la primera liga y combates contra entrenadores. Se agradece el aumento de dificultad, ya no es suficiente tener X Pokémon 20 niveles arriba del Pokémon al que nos enfrentamos. El apartado técnico mejorará con las próximas entregas. La Fe hacia GameFreak ha regresado, ojalá hayan aprendido de los errores del pasado… ¡Y esperamos con ansias la traducción a Español Latino!, Ya es hora. ✌",10,POKEMON,METACRITIC
RazzelBR,01-02-2022,"Inovador, jogo incrível na minha opinião revolucionou a mecânica de jogos do pokemon, que tenha mais jogos nesse modelo",10,POKEMON,METACRITIC
underated25,01-02-2022,"ini adalah langkah yang bagus untuk seri pokemon karena mereka membuat langkah yang baru dan memperbaiki semua hal buruk di seri sebelumnya,untuk grafis mungkin bisa sedikit lebih ditingkatkan tapi overall sudah sangat memuaskan",10,POKEMON,METACRITIC
Kashiiino,31-01-2022,"Fresh new direction for Pokemon, a great base for games to come. The open world, the battle system and the boss battles felt great. It certainly lacked polish in the graphics department and it was too easy to beat; I miss the puzzles and difficulty from other games. Overall its good that Nintendo are trying new things.",9,POKEMON,METACRITIC
dingusdingdong,01-02-2022,"Roughly 15 hours in and loving the game so far. Obvious complaints are the graphics, some Pokemon don't exactly interact with anything, but that's about it. Story wise it's a tad more mature than the older titles, which is always nice. I love the catching mechanics, and the lack of a ton of trainers on every route is incredibly refreshing. All the characters are unique in their own little ways, move animations are beautiful and I love the new battle system. Honestly everyone saying this is ""the worst pokemon game ever"" need to go back 2 years and play sword and shield.",8,POKEMON,METACRITIC
MisterBox,01-02-2022,"Solid game. Very addictive gameplay. Battles are so streamlined compared to Sword and Shield they take about 1/3rd of the time to complete. This time there's actually incentive to catch them all. Graphics are a huge letdown compared to BOTW. Music is good, not as good as BDSP. Where the game shines is the gameplay. I wish the world was more open like BOTW with less hand-holding, but compared to other pokemon games that feel like they're on rails this is a breath of fresh air.",8,POKEMON,METACRITIC
Leodw,01-02-2022,"Complete reinvent of the Pokémon formula, a much needed breath of fresh air. Mechanics are smooth and fun, Pokémon feel more alive than ever, but graphics are human character animations need work. Solid 8/10.",8,POKEMON,METACRITIC
guizaum,04-02-2022,"The game is ugly
But is great fun!
Realy interesting and envolving
Im loving it

But is 10 yo graphics",9,POKEMON,METACRITIC
PoetAnderson44,04-02-2022,Such an amazing game. I hope Pokémon games continue in this direction in the future. You can get lost for hours in the world simply just wandering around and catching Pokémon. It’s the first time I am actually interested in completing the Pokédex. Graphics are the only let down in my opinion.,9,POKEMON,METACRITIC
ckhrist,04-02-2022,"Best game of pokemon in a long time.
The change the formula a little an it works nicely.
A lot of story and new mechanics makes this game perfect.
I hope that it will be a new line of Legends games in other regions.",10,POKEMON,METACRITIC
Oldbailey,04-02-2022,"As someone who has had minimal interest in Pokémon games up to this point, yeah, this is the real deal. It's rough around the edges, with somewhat poor graphics and minor graphical glitches, but it shines at times, too, with decent character models and pretty sunsets. The gameplay itself is compulsive, the story pleasingly dark, and the soundtrack is better than it has any right to be. I'm impressed.",9,POKEMON,METACRITIC
Soup222,01-02-2022,"Great for a Pokémon game! Much needed refresh for the franchise. Graphics could use a “few coats of paint” in the environments. Pokémon animations are solid and look good. Tons to collect and the world feels massive! Not boring if your a Pokémon fan. Game Freak really stepped up there game! (Pun intended) I would like to see all future Pokémon games, using this as a template and continuing on, what was laid here. Please Game Freak, don’t go back to the old format! Move on using what you built here!

If your on the fence, just give it a shot, it’s really fun!",9,POKEMON,METACRITIC
Phollus,01-02-2022,"Best game by far about pokemon, hope one day see pokemon red/blue on this style",9,POKEMON,METACRITIC
Dwaynem,03-02-2022,"Amazing game, it’s like a ninja Isekai Pokémon breath of the wild love child! Super addictive and fun!",10,POKEMON,METACRITIC
AceTML,04-02-2022,The game is great and game freak really did a good job trying out new things. The only thing that is miserable are the graphics.,8,POKEMON,METACRITIC
Yujizenjiro,09-04-2022,"Pokemon arceus es un soplo de aire fresco a la saga, hace mucho que no echaba tantas horas a un Pokemon hasta el punto de completar la pokedex, en mi opinión lo mejor que ha hecho Pokemon en años.

Aún así también destacar el mal apartado artístico que tiene, paleta de colores muy desafortunada y texturas que a mi parecer podrían ser mejor",7,POKEMON,METACRITIC
ywbote,12-02-2022,Нет русского языка. Очень плохая графика.Нет русского языка. Очень плохая графика.Нет русского языка. Очень плохая графика.Нет русского языка. Очень плохая графика.Нет русского языка. Очень плохая графика.Нет русского языка. Очень плохая графика.Нет русского языка. Очень плохая графика.Нет русского языка. Очень плохая графика.Нет русского языка. Очень плохая графика.Нет русского языка. Очень плохая графика.,0,POKEMON,METACRITIC
ZombieNinja_217,20-02-2022,not open world and kinda boring. graphics are pretty bad. the beginning of the game has a ton of dialog.,0,POKEMON,METACRITIC
Speedyalta,31-01-2022,"This is the first time since 2006 that I've really enjoyed a Pokémon game. Of course it has its negative points, the worst being the graphics and loading errors. But apart from that, the game does a lot of things right and new, and if Pokémon keeps going like this, it's on the right track for the future.",8,POKEMON,METACRITIC
Torbo70,31-01-2022,"It is one of the best Pokemon Games ever! I have now over 20h playtime and are done with the main story and it was sooo funny! Yeah, the grafics aren't the best but the mechanics are so smooth and it feels so good to catch pokemon or farm resorces. I hope that the incoming games are like this!",10,POKEMON,METACRITIC
BoyEx7490et,31-01-2022,Great Pokemon Game a must have role playing game for ur Nintendo Switch the gameplay is amazing as well.,10,POKEMON,METACRITIC
Gatch55,31-01-2022,"Gamefreak's first big deviation from a very successful formula, while still utilizing the parts that made Pokemon so great.

Graphics: not stunning but they do not detract from the experience.

Gameplay: The flow between battle and open world is seamless. No more waiting 10 seconds everytime you encounter a pokemon. As someone who started with 1st gen and quit playing due to pacing issues after gen 3, to pick it up again recently the pace feels much faster than any game since gen 3.

Setting/Design: The designs of the region/Pokemon have a old world theme to them, the rest are as you would know and love. Except Garados flying though the sky like a Boeing 747

Story: while I have not finished the game yet. It is not the same story that has been in every Pokemon game past gen 2. No boring badge hunt. Instead we are filling out the pokedex to gain stars within the faction.

Best Feature: everything to experience is contained in one game not two titles with Pokemon missing from each.

Summery: I think this is the best thing that can happen to Pokemon. It feels like a step forward for a franchise that has stuck a new coat of paint on the same game for the last 20 years. I hope this sticks and become the new standard for the main line of Pokemon games",10,POKEMON,METACRITIC
KingHades26,01-02-2022,"Es algo repetitivo, tiene un inicio muy lento y unos gráficos mejorables. Pese a ello consigue engancharte de principio a fin, tanto su Gameplay revolucionario para la franquicia como el desarrollo de la historia (sanzonado con una sensación de tener que atraparlos a todos) hacen que este videojuego sea uno de los grandes títulos de este año, y por ende una experiencia muy recomendada.",9,POKEMON,METACRITIC
132456789TK,31-01-2022,"honestly its not perfect but it is so lovable and has a charm similar to the original games, I spent so long doing side quests finding Pokémon in new locations and finally catching hard to get Pokémon. honestly the game feels so good and alive. been critical of Pokémon since ORAS, but this is a great experience for a hardcore fan like me.",10,POKEMON,METACRITIC
SweetKairi,31-01-2022,"One of the best games and one of the best Pokémon, a serious candidate for best RPG at The Game Awards.",10,POKEMON,METACRITIC
levelupvgw,01-02-2022,I’ve been tired of Pokémon games for a few years now but I loved this game from start to finish. This was the perfect blend of nostalgia and innovation. It’s not perfect but it was a huge step in the right direction. I hope this will continue to be the new style of games that game freak makes because if it is I’ll be there day one for all their new games.,10,POKEMON,METACRITIC
magikarpimbecil,31-01-2022,"Comienza una nueva era en el mundo de los Pokémon.
Dejando atrás el lineal y encajonado mundo, nos adentramos, por fin, en un extenso mundo rico de detalles y lleno de pokémons en cada esquina.",10,POKEMON,METACRITIC
josito,01-02-2022,"Gente, no deis por saco con los gráficos que no son tan malos. En verdad, es un juegazo.",10,POKEMON,METACRITIC
ZXSth,16-12-2022,"In his YouTube video on the Legend of Zelda: Ocarina of Time, Arin Hanson comedically rants at a metaphorical representation of one of the franchise's successive instalments, Skyward Sword, is lauded with praise entirely because it rides the coattails of its predecessors. Similarly, I believe that much of Pokemon Legends: Arceus' praise has been heaped upon it simply due to the fact that it is not the same abhorrently mundane, head-bashing, mind-numbingly repetitive slog that most Pokemon games have become. While Pokemon Legends: Arceus is a solid open-world adventure RPG, this game has come about 10 years too late, in my opinion, and lacks the nuance needed to stand on its own two feet in a world populated with games that not only outshine it, but also came out almost ten years ago.

Arceus has some strengths: Its open world is fun to explore, and speeding up Pokemon battles streamlines the combat in a really positive way. Additionally, the core experience of the Pokemon games is here, which will likely please series veterans craving more of the same. And of course, needless to say, shaking up the Pokemon formula after so long is an incredibly desirable and long overdue change of pace.

Despite the game being a rather pleasant experience, this game seems, at its core, to be a moderately successful hodgepodge of Pokemon Go and Breath of the Wild. At its best, the game is a streamlined Pokemon experience; at its worst, it is a slog through a somewhat lifeless and archaic-looking semi-open world, where the same tired, outdated turn-based battle system is used. Somehow, after 25 years, Pokemon games are still managing to survive using what is almost exactly the same simplistic, turn-based combat that arguably does little to differentiate itself from the first Dragon Quest game on the NES - a game made in 1986.

While many may see this game as a step in the right direction for Pokemon games to go, I cannot help but think that the game is not a big enough step. As nice as it is to see that Nintendo is willing to bend a bit regarding one of their flagship franchises, not enough risks were taken - risks that would likely elevate this good-enough experience to heights only hit by the original Red and Blue games.",7,POKEMON,METACRITIC
Nintenderek,04-02-2022,"I've been playing Pokemon games since gen 1. I've enjoyed every Pokemon game since then. Pokemon Legends Arceus is a great video game, perhaps one of the best on Switch if not the absolute best, but it is not the best Pokemon game per say.

First off, graphically, it looks fine. Pokemon games have never been visually impressive and I personally don't see a whole lot of difference between this game graphically and something like Breath of the Wild. The sounds are great. The music sound track hits hard and the game itself makes good use of sound effects. Sometimes you can kind of tell where a Pokemon might be just by listening. It helped me a lot as it was much easier to tell when a Pokemon was about to attack. Performance is fine. The game is 30 FPS, but it's a consistent 30 FPS. Personally, while I do prefer 60 FPS, I don't actually mind 30 FPS as long as it's consistent and the framerate here is good enough for me.

Of course though, this is a Pokemon game, so gameplay is what really matters. This game is very fun and very addictive. It's relaxing to go out looking for Pokemon. The boss battles need a bit of work, but generally I've had fun with this game. It's very addictive. I don't have a whole lot of free time due to work and stuff, so the fact that I've played about 50 hours of this game in just the last week that it's been out says a lot. The crafting system is a nice idea, but it needs a bit of work to be really good. A lot of the resources you gather are only good for one or two specific items and that seems like a bit of a waste. It would be a nice if you had to think about which resources you wanted to use for which items and if each resource had a few different uses. As it is, you have resources that are very specifically for certain types of pokeballs, resources that are very specific for certain types of medicine, etc. It gets to a point where you simply just don't collect certain resources because you simply have no good use for them. The Pokemon themselves however is what really matters. Battling them is fun and switching between the overworld and the battles themselves has never been better. I do think the move pool is lacking. I noticed a lot of moves seem to have been taken out of the game and while in some ways that helps balance the battles, it makes it difficult to get the right moves for certain Pokemon and type coverage becomes difficult. Speaking of variety, Pokemon is where this game needs a LOT of work. The Pokedex is only about 250 Pokemon, the smallest we've ever had outside of remakes. Most of those Pokemon are from Sinnoh, which makes sense given the story. However, it's a bit disappointing to see such a limited number of Pokemon in this type of enviornment. There was about 10-12 Pokemon that seem to be available in every area and with as many Pokemon are there are, this simply shouldn't be the case. I know people have complaints about Sword and Shield, but this is something they really got right with the wild area in Sword and Shield, so it's disappointing to see how limited the selection of Pokemon is here. A 400-500 pokemon size of Pokedex would make a lot more sense here.

The story is very good. It's not the absolute best story we've ever gotten in Pokemon, but it easily makes the top 5. My only real complaint is that there is much too much handholding through the story. In other Pokemon games, this makes sense, given how linear the games are in the first place. Here however, it makes a lot less sense given the open world enviornments. All I really want to do is explore the enviornment and they almost seem to force the story upon you instead. I do like the rewards for Pokedex completion and completion of the game itself as you go. This game gives the most insentive to keep going out of all the Pokemon games and easily gives the best rewards. You get money for pokedex completion and I find myself continuing to catch as many Pokemon as I can so I can get more money to get more items and clothes. I do wish there were more clothing options, but the ones that are there are good. There's also way more shiny hunting options than usual, which is nice for people who enjoy that sort of thing.

All in all, Pokemon Legends Arceus is a very good game, but if you are looking to pick up your first Pokemon game, I'd recommend Sword and Shield first and then checking this out afterwards. This is easily the better game, but Sword and Shield is the better Pokemon experience where you get to see and do more Pokemon related stuff. I'd say both games are 100 percent must plays for anyone interested in Pokemon. Pokemon Legends Arceus is very good groundwork for future games and I certainly plan on following to see what they continue to do with the Pokemon Legends series. I think with a bit of refinement and just generally taking everything a bit farther, this very well could be the future of main line Pokemon games and that excites me.",9,POKEMON,METACRITIC
Nikodu,19-02-2022,"How do you defend a game of this quality?
The Pokémon franchise is one of the most profitable and people keep justifying Game Freak for this garbage. I'm glad they brought something new, but the quality is really poor, it's about time everyone let them know.",2,POKEMON,METACRITIC
Criscros14,04-02-2022,"Everybody knows that this game looks like **** but man look at the gameplay it's amazing y it's really fun, great pokemon game",9,POKEMON,METACRITIC
sugarnite,04-02-2022,"As an turn-based rpg, you can do better on the Switch (almost the entire look and UI is lifted from Breath of the Wild.) As a Pokémon game, it completely blows the other games out of the water. The improvements to the core gameplay are so vast, it will be extremely hard to replay any of the previous entries.

Unfortunately for Game Freak, this amount of innovation is setting a high bar. Things like voice acting and dialogue trees are going to be a must for sequels. You can’t get away with copy/pasting the entire game any more.",8,POKEMON,METACRITIC
Magical_Mudkip,02-02-2022,"Simply the best main series Pokémon game since Black & White 2. Very addicting gameplay, major improvement to Pokémon models and animations, loads of QOL improvements, seamless gameplay. Such a great step forward for the series and something Pokémon fans have been wanting for years!",10,POKEMON,METACRITIC
AndreFire,07-02-2022,"Um dos melhores jogos de pokemon que já joguei, apesar da história ser curta, o que é algo já habitual nos jogos pokemon, para capturar o Boss Final (arceus) teremos de completar a pokedex, ou seja, leva muito, muito tempo, passei o jogo em 60 horas.",10,POKEMON,METACRITIC
Irissu,04-02-2022,"finally the game we have waiting so many years, freedom, tangible Pokemon, much more dynamic battles, a story that is not bad at all and many hours of fun, which reminds me of the illusion of my first Pokemon. Even so there are still people who believe that a game is only its graphics. I invite them to sell their Nintendo Switch and buy another console, because they are wrong.",10,POKEMON,METACRITIC
greenkohl23,04-02-2022,"Best Pokémon I've ever played, but why is there still no audio for the cut scenes?",9,POKEMON,METACRITIC
shw079,04-02-2022,"Best Pokemon experience I would say. Previous games have been tedious and too easy, and easy games mean no fun. This game is significantly more challenging and I very enjoy it. The pokemon are more vivid and for the first time, I have the desire to fill in the Pokedex instead of finishing the main story as soon as possible. Although the graphic is not the best, especially in water, I would say this game is a great leap and I truly have a blast.",10,POKEMON,METACRITIC
Santithur,05-02-2022,"This is the most untertaning Pokémon game I played for years.
Yes, graphics are kinda ugly and there are some visual glitches from time to time. but that's really anecdotic when playing de game.
The soundtrack is a sweet mix of nostalgia and modernity and the sound design is awesome.
The gameplay is innovative and can get a little spicy, especially in postgame
I would recommend this game more than any other Pokémon game.",8,POKEMON,METACRITIC
Sucuk,05-02-2022,Pls more just take more time for fixing bugs and better graphics…………………..,10,POKEMON,METACRITIC
gloryv,07-02-2022,"The best mainline release of the franchise hands down. I couldn't have asked for more in a Pokemon game since I was a kid. This is what I envision the series looking like going forward. Absolutely awesome game. Thank you Game Freak! This is a great base, build on it please!",10,POKEMON,METACRITIC
yic191,01-02-2022,"amazing game, bad graphics, but is the way that gamefreak must follow to do the perfect Pokemon",10,POKEMON,METACRITIC
CzarSquid,13-02-2022,People are suckered into buying an unity asset flip game marketed as AAA game.,0,POKEMON,METACRITIC
Billy368,31-01-2022,"Addictive game. I love exploring, sneaking around, throwing stuff, collecting items. Actually, the crafting feature is very fun. One of the best games I’ve played.",10,POKEMON,METACRITIC
Quilly89,01-02-2022,"I love it. This game is a step in the right direction and any pokemon fan will love it. While I think the people complaining about graphics generally are being a bit dramatic, the game is poorly optimized and does feel like it needs some tuning up. Pokemon can clip through the environment, and certain textures (I’m looking at you, water and shadows) cause crazy pixelation of everything around it. Like, horrible pixelation. But, don’t focus on that. The game has heart. So much heart. It is literally breath of the wild meets pokemon. With a little bit of animal crossing crafting, and Fire emblem’s garach Mach monestary. It’s worth your time and money and I sure as hell hope we get another Pokemon Legends game. Mew perhaps? Celebi? :)",9,POKEMON,METACRITIC
shadowpuppy,01-02-2022,Loving the game!! Not the best graphics but a step in the right direction I love being able to roll off mountains I do wish there was a jump button but I am enjoying the game right now and I can’t wait for a future versions,10,POKEMON,METACRITIC
H0tS0up,31-01-2022,"The complaints have been made: the graphics. I don’t need to add to it. I disagree about the color palette though. I quite like the muted, watercolor feel. Besides that complaint (which does not take away from the gameplay at all, just the overall experience), the game is great. Most fun I’ve had playing a Pokémon game since the originals - I’m serious. It feels new and fresh. It’s everything I love about Pokémon with new features and mechanics. It’s wonderful.",9,POKEMON,METACRITIC
Ronni_the_red,01-02-2022,"Amazing game! Love capturing all the mons, exploring, completing side quest, and more. The story is really cool, there are explonations for some of the things that are in: pokemon d p p / bd sp like why spear piller is in ruins and how the reigon got the name shino it's just wonderfull. Obviusly this is not the ""perfect"" pokemon game, but it's close. Some of the things i wish were a litle better are the graphis wich aren't bad just not as good as i wanted. So yeh greate game, do recommend!",10,POKEMON,METACRITIC
TwistedBengal90,31-01-2022,"This game is a step in the right direction. Open world, change of style and gameplay was sorely needed after 25 years. The graphics are not top notch but man the gameplay is fun! They took a risk although not far enough, but it is the best Pokémon game in years. Now they need to push further. Make it truly open world. Create better AI for roaming Pokémon, interactions with environment, better animations. Add gyms back in the next one, allow us to ride your own Pokémon on ground, air, and sea. Add more towns and cities to explore. More caves and dungeons, add more raids. And add a multiplayer aspect. Maybe something akin to Destiny. Where 30-50 players share the open world with you at any given time. Again, step in the right direction. Can’t wait for the dlc and future releases with this formula. Excited for the future.",7,POKEMON,METACRITIC
jakemoxx,31-01-2022,"The game even factoring in the technical issues is terribly good. I couldn’t imagine a more immersive setting and gameplay. The smoothness of the gameplay loop is ridiculously good, I’m truly having fun like the the first time I played a pokemon game and re living the wonder I felt diving into Hyrule in Botw.
This is a 9,6 rounded up, because some details in the shadows should’ve been dealt with properly. The rest is pretty much everything you’ve ever wanted… and a little more.",10,POKEMON,METACRITIC
doubledd1403,31-01-2022,"The gameplay itself is so addictive, innovative and good, that I rate it 15/10.

This equalizes the downsides of the graphics that are only sometimes bad. In general graphics are actually good and similar to Breath of the Wild.

Sound is good, e.g. echoes in caves and different great music in situation like nearby strong enemies. Finally I can love Pokemon again. All last 4 games before were bad, finally a masterpiece. The game mechanics itself are fun enough to keep you playing",10,POKEMON,METACRITIC
kairadan,03-02-2022,"Honestly, i will say no to this game. I really apreciate the ""zelda way"" attitude, but game freak need to pratice more. Graphics is not really good, and movement physics is a little inaccurate. You cannot swim a little, you cannot check your life or stamina.
Positive that they try to make the boss fight more fun with another way to fight, but overall it's a mediocre game,but an improvement over the old games of the past.",5,POKEMON,METACRITIC
dragonblade,31-01-2022,"This game is one of the most important entries that the Pokémon company has ever done. Thankfully, this game delivers an experience that many Pokémon fans have been waiting for years. However there are small flaws or annoyances that keep it from being the ultimate experience for a Pokémon man.

Let’s start out with some flaws. The game doesn’t look at its best even for Nintendo Switch standards. Everything seems to just be a lack of polish or detail. But that doesn’t mean that the graphics are always bad. Just to the point where it starts to get distracting and sticks out. The fixed camera when first entering a battle or talking to an npc can either clip through or be completely obstructed by an object. (Thankfully in Pokémon battles you can move around the battlefield) One more thing is that through the three noble Pokémon battles that I have completed, which serve as the boss battles of the game. They all feel like dodge and throw, with no real gameplay depth outside of it. You can send out Pokémon when the noble Pokémon is stunned, but you can completely ignore this message and keep on throwing balms and win without sending out a single Pokémon. That’s it on the flaws, I might edit this review if I encounter more problems or good things about the game. Now for the good things. First of, this is a complete shift from the traditional Pokémon formula. There is no gym battles, elite four, or any league to become champion of. Your job is to research Pokémon and create the region’s first Pokédex. I feel this gameplay can make or break some peoples interest to buy this game. But, I encourage Pokémon fans to give this a try for themselves to see if this is the style of gameplay they enjoy to play. The gameplay is about catching and researching Pokémon in which the objectives can vary between defeating the Pokémon with certain moves, feeding it berries, seeing it use moves, or just straight up catching it. Alpha Pokémon can also appear around the map and will always be tens of levels above your party. Pokémon can also deal damage to you, the player causing you to faint and lose some items if you take too much damage. I love the animations of the Pokémon, because they were able to focus on a smaller pool of Pokémon and actually delivering on that promise. (Let’s not talk about SWSH) Pokémon battles have also increased the freedom of the player. Now after a battle starts, you are freely able to move around the battlefield and look around with different viewing angles. A new mechanic is added with agile and strong styles of moves. Agile moves decrease the power of the move and give your Pokémon more likely chance of getting their next move soon. Strong style is the opposite, increasing power and less likely chance of getting the next move sooner. This does give an extra layer of strategy and also scraps the idea of alternating moves. You can and will get two turns in succession or take two moves from an opponent in a row. Side quests can be lackluster but be a good thing to do when you don’t want to progress the story. Speaking of the story, I really can’t judge the story based on my opinions because of my style of gameplay. But when I can say is that there is more dialogue and a lot more cutscenes than a regular Pokémon game. All in all, I support the gameplay direction that gamefreak is trying to do and hopefully this can be a regular occurring series and that some of the ideas will be implemented into gen 9 and beyond. I am a big Pokémon fan and I hope that gamefreak will finally turn around the quality of games that have been released these last few years.",8,POKEMON,METACRITIC
Larataalex,31-01-2022,"He jugado juegos de mierda toda mi vida pero este juego es Jesucristo amo los gráficos y los nuevos aditamentos, el inicio es un poco flojo (tutorial) pero después todo es un vicio.",10,POKEMON,METACRITIC
Pimmelberger,31-01-2022,"I really love the game, It gives me the good old feelings of being a chad and having a thick but good time",10,POKEMON,METACRITIC
Harry2P,04-02-2022,"A lot of great points about the game it is not the usual beat all the gyms then move on to the elite 4 and become the champion
Story makes sense and the new features are great like being able to fly (working with pokemons) The game is also harder than the previous game pokemon sword and shield which is also a good thing
The jubilife village theme changes the more you go into the story
not to forget that your character and the wyndeer gets dirty depending on how much did you travel
To the cons now
Graphics could be much better and it looks like a game from the 2000s (doesnt mean the game is bad)
The price of the games are questionable but nothing can be done with that

People who go on to say the game is bad without playing are ignorant",8,POKEMON,METACRITIC
Soller_101,08-02-2022,"Круто ловить покемонов в открытом мире, но к сожалению есть графические артефакты и не высокое разрешение. Самый главный минус отсутствует русский язык. Нинтендо пожалуйста добавьте русский язык!
It's cool to catch Pokemon in the open world, but unfortunately there are graphic artifacts and low resolution. The most important disadvantage is the absence of the Russian language. Nintendo please add Russian!",0,POKEMON,METACRITIC
Dogman01,06-02-2022,Starts off a little slow and the menus are a mess also needs a better story but the game play is amazing i love it,9,POKEMON,METACRITIC
occ86,06-02-2022,"For me, Pokemon was on a decline the last few entries.
A decline not because it actually got worse, but because after all these years you'd think they could improve these games so much more.

Arceus is ALMOST exactly the big improvement I was always hoping for.
Only ""almost"" because on a technical standpoint this game is - as always - rather disappointing.

I think we all know that gameplay is the most important thing and Arceus does deliver on that front, but I can't lie: I often wonder how much better these games could be if they wouldn't be held back by Nintendo Hardware.",8,POKEMON,METACRITIC
