author,date,review,score,titre,origine
Draconequis,28-03-2020,"My sister and I share a single switch. We bought it together because we live together and we have enjoyed our games so far. Enjoying separate save files for all of the games so far on one system. We shared breath of the wild (which has a much larger map and more detailed graphics).  And now when we went to play we learn there is only one island per console.  Which means if you want to play animal crossing your own way you have to buy an entire switch. This problem cant even be fixed with switching  sd cards because the game saves directly to the switch. Does this mean that if I did buy a new switch I wouldnt be able to transfer my game save file over as well? I was planning to get a v2 eventually for the extended battery life.

Now I was willing to maybe overlook that, however this game was clearly built for one player. The first player who boots up the system gets to be the island representative. This means that all of the tool advancements, craftable recipes, and any building locations are all decided by player one. This basically makes player two a glorified npc. Not only this but I learned that you cant send fish or bugs to a friend. Which is so dumb because I purposefully chose the opposite region so I could give my friends cool things they dont have yet.

I had also hoped to have a great white shark in my room but the display for a shark is now a tiny pool with high walls and you can scarcely see the creature inside. I dont know why they decided to change the model to something that looks so awful.

I am severely disappointed in nintendo for what they've done.

Dont get me wrong the game is fun, but dont expect to play it with anyone.",0,ACNH,METACRITIC
ZeldaWars,28-03-2020,"I really have been enjoying the game so far, but the reason for such a low score is one simple reason. The baffling decision to make it so there’s only 1 island per Switch console, because of this incompetence, my girlfriend can’t make any progress in the game and now has to wait to see if Nintendo will decide to fix this (which shouldn’t have been an issue in the first place)",0,ACNH,METACRITIC
Diegocosta124,28-03-2020,"One island per switch
seriusly nintendo? In 2020? Update the game and make more islands per console!!",0,ACNH,METACRITIC
Monster527,28-03-2020,"Game limits second person so much, playing game as second account is like being a visitor. Fix your game Nintendo.",0,ACNH,METACRITIC
I-Who-I,28-03-2020,"How did anyone think it was a good idea to limit, what is essentially a kid's game, to one player per console!! This is besides the annoying terrible controls for placing items in the world. The camera angle is also really terrible for a game where you need to position structures in the world and is especially annoying when trees and structures don't go translucent when the player is behind. They use same generic leaf icon to represent multiple different items in the inventory so you have to select each one to read the text for it. Its' shocking that a game like this was released by Nintendo in 2020 when a significantly better game like Stardew Valley exists and was developed by 1 person.",0,ACNH,METACRITIC
DavidHurt,28-03-2020,"Once Nintendo solves the huge one-island-per-console disaster, we’ll come back to get update the scores, for sure. Huge mistake.",0,ACNH,METACRITIC
WesWack,28-03-2020,"I was going to buy this game until I realized it is only one island per console, literally the most greedy atrocious thing I’ve seen since the stuff EA has pulled in the past few years, I will not be purchasing this thing until they fix multiplayer and fix this piece of crap 1 island per switch rule.",0,ACNH,METACRITIC
jumbo1205,28-03-2020,"The multiplayer design decisions are completely insane. How do you put such little thought into the fact that the Switch is a home console with multiple users. This would be such a nice game to enjoy with family / significant others, but the gameplay is utterly broken for local multiplayer.

Allow multiple islands per switch. Allow secondary players to make progress on their own. Figure out a way to re-balance island resources for multiple players. This is absolutely infuriating.

Nintendo literally brands the Switch as a family home console. All of their ads show multiple users on one console. HOW DO YOU MISS THIS!",0,ACNH,METACRITIC
djmreezy,28-03-2020,"Absolutely livid with this game. I'm a more serious gamer that is focused on goals and development while my partner is more of a casual gamer that likes to collect bugs and go fishing. Unfortunately they are the primary resident and I am the secondary so I am just **** out of luck. We have both put in days of work on this game so it's too late to restart and make me the primary. Just have to wait until they are completely done with the game before I can play, loved how nintendo demands I buy a second switch at hundreds of dollars if both people in my house want to play this game during the same month. If I could I would send a bag of flaming **** to every developer that helped this happen. Desperately hoping for a patch to this issue but I would bet 100 bucks nothing will happen because why would they fix a problem that means consumers have to buy more products?",0,ACNH,METACRITIC
kielbasaell,28-03-2020,there needs to be multiple islands available per player. most of the game experience is completely ruined for a second player as fundamental gameplay is only available to the starting player.,1,ACNH,METACRITIC
bungsten,28-03-2020,"The decent but short story and many of the game's new features are locked behind Nintendo's absurd one safe file per switch rule. If you want to play this game with your family, friends, or anybody who plays on the same console as you, do NOT buy this game. If you are not the first person to play the game on a console, you become a glorified NPC that can't do anything to progress the story. Nintendo is being aggressively greedy at the expense of their players, it is absolutely ridiculous that Nintendo, a company with some of the most skilled, talented, and smart people in the video game industry made such a horrible design decision for no reason other than corporate greed.

Though if you plan to play this game alone, it is a very good animal crossing game reminiscent of the original gamecube game with many new features and an amazing story centered around building a deserted island with nothing but a few tents into a thriving, developed community. My only complaint about the story is that I think it should be (and can be) longer. The postgame, like all animal crossing games, has tons to offer as I expected, but there are a few omissions from the other games that make the postgame feel like it's missing something. There is no coffee shop, no fortune teller, no theater no barbershop, and only two shops. While the new island customization options and some other smaller features do provide some new postgame content, I don't think they add quite enough to make up for the omissions and I can't see myself playing this game for years like I did in city folk and new leaf.

Even with the decent gameplay and story, I can't justify giving this game any points at all because of its glaring design flaw in the one save per switch rule.",0,ACNH,METACRITIC
THChris,28-03-2020,"Fantastic game, really fun, HUGE PROBLEM THOUGH, at first sharing an island didn’t seem so bad but the person who didn’t create the island is so restricted to do anything ! You both get seperate DIY recipes the other can’t use, co-op is a mess, so disappointed because I was really enjoying this game until finding this out.",0,ACNH,METACRITIC
griffy14,28-03-2020,"Was going to he a fun game for me and my partner to play. Gated progress for just his account, no progress rewards for second profile, can't have our own islands on the same console. Not even interested anymore. Too bad he already bought it. I guess only he can enjoy it.",0,ACNH,METACRITIC
McKat,28-03-2020,"Animal Crossing: New Horizons- Don’t buy it

My husband got me this game bcs he was trying to introduce me to the world of video gaming. I have to say- if all games are like this, count me out. Way to go Nintendo on destroying an otherwise great game!

How did they ruin it?

1- If you’re a multiplayer household, you can only create 1 island total & whoever has the misfortune of starting the game 2nd becomes a 2nd rate citizen on the 1st player’s island. That means they can’t do any quests, can’t make any decisions, don’t get the same kinds of rewards or as many... And you’re limited in the progress you can make on the island to what the 1st player does So short-sighted!

Heck, 1/2 the time the “hot item” you’re supposed to sell is something the 2nd player doesn’t even have the recipe for. To fix this? You have to buy a whole other Switch game console. Not just a second copy of the game, which would be ridiculous enough in 2020. A whole 2nd console.

So painfully and obviously GREEDY!!!

Don’t buy it! 2- They purposefully didn’t warn anybody abt any of this anywhere on the game description, instead lauding it as the ultimate social experience. Fun for families, friends, couples... Bullcrap!!

Bcs when you’re playing with someone else, the 2nd player can’t collect anything. It all goes into the collection box. And if the 1st player looks at their storage kit or takes their tool ring out, it knocks out whatever action the 2nd player is trying to do.

3- Talk to them in the only way that will actually speak to them. Clearly the only way that actually matters to them.

Until Nintendo decides that they actually give a crap about their consumers (I’m not even asking that they care more about their consumers than their bottom line bcs at this point it’s clear that’s not going to happen), do not support them by giving them the money they’re clearly after with this disgusting decision they’ve made.

However, I am giving it 1 star bcs other than how limited the game feels, it is an enjoyable game and an enjoyable world. Even so, I probably won’t be playing it for too much longer if Nintendo doesn’t fix this. I just can’t see myself enjoying these kinds of limitations for very long. And I’ll continue telling people to not buy it- even when they’re not asking me.",1,ACNH,METACRITIC
VivaLaPanda,28-03-2020,"A theoretically great game, held back by Nintendo's frankly astounding inability to design multiplayer functionality given its. 2020. Setting aside how completely useless shared-console multiplayer is, the online multiplayer feels more like it's teasing you about how good the game *could* have been if Nintendo had competent network engineers. To join someone's island, you must be friends on Switch, a process which for some reason still uses friend codes instead of usernames like literally any other platform on the internet. Then, you must click through around 30 seconds of dialogue to visit a player. You have to go through this pointless dialogue *every time*. But wait! To visit someone they have to ""open their gates"", which means going to an ingame location, and clicking through another 30 seconds of pointless dialogue. If you sleep, the gates will close and you have to do it all over again. Because of this, visiting another player effectively *always* requires communication through a 3rd party platform to coordinate your visit (no direct messages via your Switch account, sorry.)
Once you manage to exchange texts, ensure the other person has opened their gate, and go to join them, you are met with an almost minute long unskippable cutscene. This plays *EVERY TIME* you visit a friend. It locks you, and all players on the island you're joining. Once you get there, the island's owner will discover that they are now unable to place/move any of their furniture. Why? Because Nintendo has spent a solid 2 decades pretending that the internet doesn't exist, and so has no engineers on staff that can make online functionality.

The single player experience is great, but it's not worth $60. It's a fun game, but just go play Stardew Valley, it has more polish and plays much smoother than this half assed game. It's totally unjustifiable to have a game with multiplayer this bad in 2020.",4,ACNH,METACRITIC
ninya,28-03-2020,Can't do anything with shared island... Very limited for the second player.,0,ACNH,METACRITIC
Trixta101,29-03-2020,Made an account on metacritic to join in on the zeroes in hopes for change since I can't even play my own game since my wife started an island before me and played too far into it to want to start over. So now I have to buy another switch to play my game? Gtfo. There was no warning for this,0,ACNH,METACRITIC
alranican,29-03-2020,"I love this game so much. Been a long time fan of the series, but unfortunately my brother made the island so I'm not allowed to enjoy over half the game's content, and even more until he progresses. Even with this restriction, I can still find enjoyment in it, but it's so hard to justify the decisions to not allow secondary players to progress the island or make their own.
The co-op is a perfect way to visualize how terrible this system is. The first player, the leader, is the only person allowed to interact with anything in the game. The secondary players don't even have access to their inventory. The fact that multiplayer is such an obvious afterthought on a home console Animal Crossing is ridiculous.

This needs to be changed.",4,ACNH,METACRITIC
Devastor90,29-03-2020,"I cant understand why Nintendo decided to go this way of implementing two players on one console.

The thing is that the second player is so strictly restricted what he can achieve .

Me as island represantive i can donate fishes and stuff to nook my wife which came second cant do this.
Now comes the funny part since my wife had so much fun in the game she played much more than me untill we noticed that only the represantive can do the main things so long story short we had to delete the savegame and start over with my wife as represantive since she plays more than me.",3,ACNH,METACRITIC
Jlab1974,29-03-2020,"Selling this game for $60 and limiting to 1 island per console is outright robbery! How can you claim this game as a social experience when only one person has the full power? Who designed this game, a Dictator? My family has owned our Switch since launch and it’s become a major part of our family time. This game has ruined that. My kids have resorted to undermining each other. They sneak off with the switch and hoard all the resources. This results in screaming, crying, and fighting. How dare you restrict this game in this way! I have never seen such blatant greed. If there are any lawyers out there interested in taking up a class action lawsuit please do! Or maybe just maybe the developers can just update the game to allow creating one island per profile so everyone can experience in full what the game has to offer.",1,ACNH,METACRITIC
vestafan88,29-03-2020,"I want to preface this by saying that I have few issues with the game itself. There are some unnecessarily repetitive mechanics that I think should be addressed, but nothing hugely out of character with the AC universe.

But, the inability to have more than one island per save OR to back up your save to the cloud is baffling. This is an immediate issue for households playing together, and a huge issue going forward knowing how fragile Switch systems are. I purchased a new Switch Lite specifically for this game! A week in, and my joycons are broken, despite absolutely babying the console. If I purchase another console, I've lost 40+ hours of gameplay. Repairs are a no-go at this moment. I am sure there are so many others in this situation, and it's ridiculous. I don't have an unlimited budget to throw at Nintendo.

I feel like the negative reviews are necessary for Nintendo to actually take notice and respond.",0,ACNH,METACRITIC
frafgogg,29-03-2020,"Look alright, I really hope someone at Nintendo is reading these and taking notes because one island per console isn't what destroys the experience of the game for me, no, it's the fact that player two is shackled down to player one's progress. As soon as started playing the game I realized this was a huge problem. I heard on Reddit that the second player's progress was only limited to the FIRST WEEK of gameplay and low and behold its been 8 days and I'm disappointed I still can't build bridges or inclines or, y'know, progress the story in any way shape or form. This is absolutely disgusting from a 60 dollar triple A title. I'm either forced to sit and wait for my sister to progress and make big decisions without my input, or log on to her account and progress the game and make big decisions without her input. I'm really sad about it to be honest and I hope this whole situation gets fixed somewhere although it probably won't.",4,ACNH,METACRITIC
Regillix,29-03-2020,"Issues with additional players on the switch being restricted from much of the progression in the game really spoils the experience in this game. I sure hope they add patches to fix this. Until than, this game is definitely a pass.",0,ACNH,METACRITIC
fraser5267373,29-03-2020,"Bridge building mechanic is complete trash and unusable until terraforming is unlocked. Please fix this nintendo, I’m shocked that you released a game so broken. There are about 2 spots on my entire island that I can put a bridge and they aren’t where I want them. Still have to use the cumbersome annoying vaulting pole to get anywhere. Fix this Nintendo. Make the bridges less finicky so that they’re actually usable.",0,ACNH,METACRITIC
JohnWick269,29-03-2020,"Great game with one crippling flaw that makes it near unplayable. One island per switch is either an inexplicable oversight or a shameless cash grab. The first person to set up the island is the only player that can progress the story and do anything significant to the island making it a pedestrian and boring experience for any other player playing on the same switch. Please Nintendo, either allow for co-proprietary rights between players on the same island or allow for one island per individual player. My wife started our island and I feel like an NPC when I’m playing because I can’t build houses, progress the story mode, or many other fundamental features of the game that make it what it is. The $60 price point is only worth it for the original creator of the island, while any other players on the same switch are not allowed access to $60 worth of features.",1,ACNH,METACRITIC
neon_island,29-03-2020,"They purposely create problems only to try and sell you solutions later!
You cannot backup your save files in any capacity that doesn't involve giving Nintendo MORE money than the roughly $260-$360 you spent in total just getting the game!
They lock your save file TO THE SWITCH! This means you can only have ONE island PER CONSOLE! As if that isnt bad enough, if your Switch breaks you arpotential hours you spent playing will just be GONE unless you pay an additional $20 a year for cloud saving. Which who knows how long the lifespan of that could be in 4 years...",0,ACNH,METACRITIC
yongkit,29-03-2020,"I have to quit playing because my family is ruining my experience. I'm the superfan who went out of my way to buy the limited edition console and preorder the game, launch it at midnight to start my island. In all the previous entries, excluding New Leaf, I shared towns with my family members over the decades of my upbringing. I understand why there's only one island per switch. Truly, I get it. For purposes of game manipulation, etc. Plus it keep the player's attachment to the island, since you can't make a new one without having to sacrifice the progress you've already made. They've done this in all the other entries! So it makes sense, of course. However, this is not the Animal Crossings that have come before. It offers endless customization. So how can I enjoy my island when my casual gamer family members are constantly ruining my island? With tires all over the land, hoarding the star fragments, buying all the items, giving animals random items to put in their homes, their own homes are ugly, their coordination is unbelievably bad, items everywhere, trash everywhere. I'm the only one working during this global pandemic, as well as a full time student. I want to spend an hour or two a day taking care of my island but when I get there, everything's already done or so horribly ruined that I can't bare to play. I can't believe I bought this and I bought a console just to play this. It's honestly damaging my relationship with my family and causing me to have even more negative feeling during this hard time. I'm so upset with Nintendo and they need to patch the game to fix it.",0,ACNH,METACRITIC
Guiermo,29-03-2020,"This is our families very first time playing Animal crossing. There are 5 people in our family they love to play on the switch. During this time of being quarantined in our home, we thought this would be a great game for the kids to take their mind off of what’s going on in the world. The 5 year was the first to play the game, not knowing really how to read, he simply clicked through things and just started running around the island having a blast. After that every other person in family played on their own users. We realized that we were all located on the same island. No big deal we thought. We each played for a few hours, but none of us could figure out how to make an axe. None of us had the option. After several frustrating searches we found out that since the 5 year old started the game first, he is the only one that can really play the game. Meaning that no one on the switch can make any decisions. We had to delete all the saved data for everyone and start fresh on 1 user. This is unacceptable. The switch is meant to be a console with multiple players. Every other 1st Party Nintendo has a separate save system for each users own progression. Mario Kart, Zelda, Smash Bros.",1,ACNH,METACRITIC
illiahn,29-03-2020,"The game itself? Fun, BUT ONLY IF YOU ARE ONE PERSON. If there is more than one person in your household who wants to play this, you have to buy a SEPARATE CONSOLE ENTIRELY for them to play on their own island.

Incredibly disappointing. Just another way to gouge people for money.",1,ACNH,METACRITIC
LTGuu,29-03-2020,"Horrible 2nd player limitation and relationship breaker for Switch with shared users fighting for who will be the Owner and loser be a second class citizen/refugee with almost no fun.
As a new Animal Crossing player this is such a disappointment.",0,ACNH,METACRITIC
Denis_hat_bug,29-03-2020,No cloud saving No cloud saving No cloud saving No cloud saving No cloud saving No cloud saving No cloud saving No cloud saving,1,ACNH,METACRITIC
respectedd,29-03-2020,One island per console is the most asinine game design I have ever seen and there are no warnings about it anywhere from Nintendo before you buy the game. This has ruined the experience for my wife and me. I will be seeking a refund of this game.,0,ACNH,METACRITIC
titus7809,29-03-2020,"Seriously Nintendo!? The whole ""one island per switch"" is the worst possible idea imaginable. I get the idea that Nintendo wants to stop ""cheating"" within the game, but couldn't they get around this by not allowing other users islands to interact? So essentially each user would have a completely different world. I spent $60 on this game to not even be allowed to enjoy it because I didn't start playing it first. Such a disappointment.",0,ACNH,METACRITIC
Dutchess4545,29-03-2020,"My brother can’t have his own island. Sharing with him is troublesome and one of us is always left with no resources. NINTENDO, PLEASE FIX",0,ACNH,METACRITIC
Jcbrizu,29-03-2020,One island per console is inexcusable and anti consumer practice. Instant 0/10,0,ACNH,METACRITIC
xenomachina,29-03-2020,"The Nintendo Switch has one of the best profile systems of any game console. Each player can have their own profile, and games saves are kept completely separate.

Because of this, I was very surprised to discover that Animal Crossing: New Horizons goes out of its way to circumvent the profile system. The first player to play the game is given the full experience. All other players are given a downgraded experience. Parts of the game are just missing, like naming your island, or choosing its layout. Progress in the game for all players is also gated by the primary player's progress. And all players are forced to have the same island, with limited space and limited resources.

If I'd known this, I wouldn't have purchased this game, as we have one Switch shared by two kids. How is it fair to let one of them be the ""island representative"", while the other is treated as a second-class citizen by the game?

Searching online I see others trying to excuse Nintendo's behavior here, saying ""Animal Crossing has always been like that"", but:

1. This is false. On the 3DS you could only have one game save per cartridge, but you could use multiple cartridges with a single 3DS. On the Switch you need two separate consoles.

2. When classic games with limited save slots are ported to the Switch, the number of save slots from the original are normally made *per-profile* on the Switch. For example, in Link's Awakening there are only 3 save slots. In the Switch version, there are 3 save slots *per-profile*. Likewise, one would expect that Animal Crossing would have one game save *per-profile* on the Switch.

3. Having mis-features in the past is not an excuse for propagating them into the future.

Nintendo went out of their way to make the game terrible for anyone but the first player. It's pretty clear that their motivation for this is greed. Instead, they've made me strongly consider returning this game, and avoiding their platform in the future.",0,ACNH,METACRITIC
Niclink_21,30-03-2020,"So far from what I have seen, I am slightly disappointed with this game. I enjoy the new features such as the nookphone and the various quality of life fixes. The new museum looks AMAZING and the graphics look amazing as well. There are, however, many things I am disappointed with. For one, many staple NPCs of the series have been cut. Brewster, Redd, Dr. Shrunk, Harriet, Pelly & Phyllis, and Katrina have all been cut. In addition, the art gallery has been entirely cut from the museum. Nook's Cranny now only has one upgrade. There are very few buildings to construct. The amount of buildings and facilities you construct would be equivalent to the amount of buildings and facilities that would be available day 1 in other games. Diving has been removed and the there are now only 6 different kinds of fruits. I am mixed on crafting. On one hand, crafting provides a new and fun way to create certain furniture and outdoor furniture. On the other hand, If you remove the crafting and the nook miles system from the game, this game would have no substance. I'll just put it this way, this is the first animal crossing game where I have had nothing to do except log in, play the game for a total of 10 mins, and sign out. Each animal crossing game released up to New Horizons was a culmination of everything great from the games previous. This is the first game in the series to regress in design and gameplay and that just doesn't sit well with me. This game was rushed and hopefully, with updates, this game can improve, but for now, this game is all style and no substance, and I'll be sticking to city folk or new leaf.",2,ACNH,METACRITIC
carpetao,31-03-2020,"I bought this game, looking forward to sharing a beloved franchise with my kids. I am deeply disappointed.

Only the first profile to play gets a a game. Everyone else gets to be a second class tourist. Multiple profiles have to share that island, and only the primary player can travel to deserted islands, make building decisions, and things like that. Instead of experiencing a beloved franchise, I have kids fighting over who gets to dig up fossils, collect the seashells for income, etc..etc... The decision not to have separate islands for separate profiles is a decision that's baffling, cold-hearted, and bringing conflict to my household.",1,ACNH,METACRITIC
SilvioVaso,31-03-2020,No Nintendo Just no. Nintendo you have to realize that families don't have multiple switches the switch is a family console and you decided to make it 1 island per switch. nobody is gonna buy a new switch just to have another island. The game was meant to be an island for you and only you you shouldn't expect people to receive this well. I have a sibling and we were ecstatic when we got this game. We got this game for primarily my sister but I was also ready to make my own island until i realized that me and my sister would have to share a island Now at first i was okay with this but then it set in that If i was the leader my sister couldn't pick up a branch. Nintendo please fix this. You will be praised if you will,0,ACNH,METACRITIC
alesguzik,17-04-2020,"My wife bought this game and we started playing it together. We enjoyed it a lot for a few days, until it turned out that I, as a second player, can't progress on the main quest on the island and really don't have any purpose. I had to order a second Switch console to be able to play this game, and now it is much more enjoyable. After playing with two separate switches I kinda see why it is the way it is. And having a separate console I can enjoy playing games on my own again. I was actually missing that a lot.",10,ACNH,METACRITIC
Liilaah,01-04-2020,"My boyfriend and I went halfsies on the game only to realise that one of us wouldn't even really get to play it properly. Pretty lousy of Nintendo - can't imagine 7 people happily being side characters in someone else's game as their only experience. I deleted my saves and let him have it since he's more excited to play, what a waste of my money.",0,ACNH,METACRITIC
Sonic06,02-04-2020,Good game. Worth giving a 10/10. Dont understand why this game has a 5.4 audience rating.,10,ACNH,METACRITIC
KisaHitora,02-04-2020,Honestly I was waiting so long for this game and not being able to have separate islands for everyone playing on the switch kinda ruins it for everyone. Won’t be buying future AC games if they are like this. Such a money scheme. The game was almost perfect.,1,ACNH,METACRITIC
Apollyon145,02-04-2020,"DO NOT BUY THIS GAME IF YOU HAVE MORE THAN ONE OERSON IN YOUR BOUAE THAT PLAYS!!!!

What a crock of **** Bought this game for my daughter but wanted to try it out. We can’t have two islands?! What genius made this decision? And the solution is “buy another switch”?! This needs to be fixed immediately. I would return the game if I could. I’ve been playing games since the original Atari and this has to be one of the most selfish and idiotic decisions made by a gaming company. Way to step up during a time people are stuck inside....",0,ACNH,METACRITIC
ClapTrap229,06-04-2020,"It's a great game, but there is a big problem: when the first person who create your island don't play anymore or just less than you, you don't have a complete access to the game.",5,ACNH,METACRITIC
JazziCat,10-04-2020,"DO NOT BUY THIS GAME IF YOU PLAN ON USING IT FOR LOCAL MULTIPLAYER (meaning more than one use in the same household).

I cannot stress this enough as it will cause you no end of frustration, headaches, angry crying and resentment. I say this for the simple fact that there is no true multiplayer function that will satisfy everything within the game. The only person that has any say or control or can actually do anything worthwhile is the VERY FIRST person to start playing the game on the console. Everyone else is literally just a slave to their whims. i can't even sugar coat it because it's caused no end of anger and frustration for my partner and I when we've tried to play together. They lost all interest as they literally couldn't progress the story, gain DIY recipes from Tom Nook, nor actually make any meaningful decisions within the Island (such as placing residents or setting up bridges or really doing anything of note at all). They have stopped playing entirely and that has killed my joy as i'll never be able to play with them all due to Nintendo's greed. For a company that stresses being the best multiplayer and family friendly console on the market they sure did a good job of tearing families apart with this title. Like they've got great multiplayer function in almost every other game, yet decided to go money hungry with this entry for whatever reason. Locking each switch to 1 Island (even if you have multiple ID's with multiple online ability, and even with multiple game codes purchased) is just terrible restrictive and straight up greedy (and i say this as they have yet to offer a valid reason for restricting it in this way so i can only make my own inferences)

Understand that I'm not really upset at locking the switch to 1 Island per switch, that actually makes some sense to me. The reason for the review being this low is the fact that they Advertise this game as a family friendly game, which it is clearly not, What is fun about being relegated to a servant of the first person to start the game? If they simply added a function to change the Resident Representative in-game then none of us would have reviewed this with such vehemence.

Think about this: If this game was purchased for a household with multiple kids or in a house with multiple roommates that all love the AC series and looked forward to playing this, if for whatever reason the 'main' person who started playing (not even the one who actually bought it because they don't restrict it to actual accounts) was not able to play for an extended period of time, either due to illness, or they were stuck in quarantine at a different location, or they simply stopped playing, then you have effectively killed all progress and joy for the remaining members of that household. NO ONE will be able to move the game forward so long as that player never plays again. That is why we are all distraught over Nintendo's decision, and have every right to rate this game as such. Nintendo never shed any light on this, because had a parent of children, or partner in a relationship known that the others they live with will NEVER have the same ability or privileges across the board then they wouldn't have purchased it in the first place. Why cause strife intentionally when we're already dealing with everything else going on in the world?

So i write this review, not to review bomb, but as a warning for all future purchasers to beware of what they'll be getting themselves into.

Now that i've said that, to validate my review i will state that until we discovered this terrible game design decision, it was a really fun and enjoyable game to play, but i will not rate it higher than a 1 until Nintendo even acknowledges this issue let alone be proactive and fix it. (A 1 because there was enjoyment at one point, but now no longer).",1,ACNH,METACRITIC
Hollowman064,22-04-2020,"I have never played an Animal Crossing game before and decided to play this one for the first time. BIG MISTAKE! The fact that we get such a tiny island that we are forced to share it with other profiles is ridiculous. I can't enjoy the experience when someone else is taking all the resources and they can't enjoy the experience because I can't play often enough to advance the game. Even if we did delete the save file and start in their profile, it doesn't help because I still wouldn't be able to do anything without resources. This is the stupidest concept to force upon people and a giant waste of money. I feel ripped off and I want my money back!",0,ACNH,METACRITIC
deadlyblaze,02-05-2020,"One island per switch. My girlfriend likes it because I gave her the island. I hate this game because as a second ‘player’, I can do almost nothing.",0,ACNH,METACRITIC
Slywolf2020,28-04-2020,Dont listen to the idiots it's a reallly good game I couldnt care about one island limit because I'm not a sad pathetic weirdo who is looking at anything they can to pick at the game if you got through your original save to fast shouldnt of time skipped you fool okay play it and see for yourself I really like it,10,ACNH,METACRITIC
Only2bashACNH,29-04-2020,"Doing my part to lower this game's score to say ""f4ck you"" to Nintendo. I bought this as a game my wife would enjoy, and she likes it, but I can't enjoy it too because some poopbutts at Nintendo decided one island per switch was a good idea. You greedy S.O.Bs",0,ACNH,METACRITIC
Eveydude,01-05-2020,"DON'T BUY THIS GAME UNLESS ONLY YOU ARE GOING TO PLAY IT!!!!!!!!!!!!!!!!!!!!!!
!!!!!!!!!!!!!! THE SO-CALLED ""PRIMARY PLAYER"" IS LITERALLY THE ONLY PLAYER WHO HAS THE PRIVILEGE TO CONTRIBUTE!!!!!! I almost gave this game a 10/10 until I realized how messed up compared to the rest of the ENTIRE GODDDAMN SERIES!!! This is because when you start by needingkm to give Tom Nook 5 bugs or fish, only the primary player, which is my sister in my case (who PLAYS THE FREAKING LEAST)
This game would get a 10/10 if there eren",0,ACNH,METACRITIC
frediy,01-05-2020,I bought a switch and this game only to find I can only play it in an extremely limited way because my partner is the primary player on the island. Apparently you need to buy an additional switch in order to play the game. No problem if you’re rich I guess. I can’t believe what bloodsuckers the people at Nintendo are. They evidently have no concern for their users. I have paid money for a game I will never be able to play. It’s absolutely horrifying that a game company could deliberately make this decision. It is simply unfathomable to me..,0,ACNH,METACRITIC
EricWoodward,02-05-2020,Can't unlock terra forming because im not the island representative... Why s this a feature???? I quit the game because i WOULD HAVE TO RESTART by buying the game again for a third time to get it right. Absolute joke. There is no possible way for me to unlock terra forming without restarting.,0,ACNH,METACRITIC
raumac,02-05-2020,"I set up this Metacritic account just to write this review, in the hopes it will get Nintendo's attention to correct this obvious flaw in Animal Crossing New Horizons.
...
WHY is there only one Island per console? This is an UNFORGIVABLE SIN in Console gaming. Please correct this obvious flaw immediately! We have multiple player profiles on the console, and would like to each have our own Island. Currently, only one of us can effectively play this game, with the other players in our home having to effectively just watch as the on Mayor of the Island plays the game.
...
CORRECT THIS NOW!
....
We should be able to create multiple save games, and have multiple Islands on a single Switch Console. Otherwise, the game is effectively meaningless.
...
CORRECT THIS NOW!
...
I am absolutely dumbfounded that Nintendo decided to make this decision. I hope this issue is corrected quickly.
...
I am giving this game a zero score until this issue is corrected.",0,ACNH,METACRITIC
eudon,02-05-2020,THIS GAME HAS SO MUCH POTENTIAL TO ENTERTAIN FAMILIES BUY IT FAILS DRAMATICALLY. Trying to wrap my head around how Nintendo thinks they will make more money from people buying completely new switches for each sibling to just play Animal Crossing is so absurd. I really want to play this game to its full potential and run my OWN island that isn't my brothers island who is now crying because he wants me off his island. I CANT BELIEVE SUCH A BEUTIFUL AND SWEET GAME CAN CAUSE SO MUCH CHAOS. wow Nintendo ya did it again.,0,ACNH,METACRITIC
Keminari,02-05-2020,"I got this game with my slightly smaller sister, we split the costs, and I decided that for once, I would be nice and let her try this game out first, fully expecting that we both could have our own islands. Turns out I was wrong. I spent 30 dollars of my own money for an experience that I will never have that my sister will, all because I was trying to be nice. This is a huge problem, and like many other negative reviews, I feel like the game is limiting me to a side character and nothing else. I still don't get why even on a system with a profile system Nintendo would still put in the one island per console thing.",0,ACNH,METACRITIC
crazycasti,03-05-2020,"For those who say ""I don't understand review bombing"" well try playing as ""villager B"" and come back",0,ACNH,METACRITIC
Lemmeadem,03-05-2020,"One island per console is a pathetic limitation and I will endeavour never to purchase anything associated with the game, its developers or its brand (Nintendo, too, shall be relegated to the dung heap of history as it was for me for decades before the Switch gave compelling reason for me to consider them before this blatant compulsion to buy a second console for one games' ease of use).",0,ACNH,METACRITIC
Devonsays,03-05-2020,The Switch is marketed toward family gaming. Great. Then comes Animal Crossing the game which can only be enjoyed by one family member in the house because you’ve decided to depart from the convention of allowing separate game saves. Was it a hired dunce that just didn’t consider the obvious drawback this is? Or were the moneymen fat-eyed with greed so much so that somehow they thought it swell to entice families to go fully absurd and buy a whole new switch device for one freaking game? I have no issue leaping to a zero until this is fixed. What a ridiculous move that warrants just as ridiculous a response.,0,ACNH,METACRITIC
